sample_type,species,model,treatment,perf_met,mean,std,min,25%,50%,75%,max
Hydroponics,Ammonium-N,PLS,undiluted,test_rsq,0.025171491501860932,0.23264413456250496,-0.5651137316519248,-0.0395244662242582,0.0628501261166559,0.15474753927892426,0.3842245375430128
Hydroponics,Ammonium-N,RF-PCA,diluted,test_rsq,-0.2911069055995229,0.4463881339392459,-1.6769826310167342,-0.34573864667868975,-0.13950616677177516,-0.0223326803220131,0.0865188103540489
Hydroponics,Ammonium-N,RF-PCA,undiluted,test_rsq,-0.02997702546717368,0.25840958003728026,-0.642338405240857,-0.12492061192974613,-0.0159714014526687,0.16310353202421357,0.3890424915939438
Hydroponics,Ammonium-N,XGB-PCA,diluted,test_rsq,-0.36227723845368703,0.43357562978578545,-1.8260691742472528,-0.4064642581276624,-0.2801267814357715,-0.10125643876232915,0.1040070640421623
Hydroponics,Ammonium-N,XGB-PCA,undiluted,test_rsq,-0.1779456165541814,0.41792979188698887,-1.4306551212219016,-0.33109358973275826,-0.08269947641206404,0.05035644595765965,0.4179713557658244
Hydroponics,Phosphorus,DL,diluted,test_rsq,-1.4263609851588837,1.487537169524226,-7.091123941287831,-1.5965405290209322,-1.1119854037461847,-0.7149586481486407,-0.0893734100055076
Hydroponics,Phosphorus,DL,undiluted,test_rsq,-0.9673717443505142,1.4784610698944973,-6.865216394901941,-1.0310541687446313,-0.636623101987562,-0.2622103002254594,0.1433928001184091
Hydroponics,Phosphorus,PLS,diluted,test_rsq,-0.303969636496438,0.4359931328674801,-1.4099963365731516,-0.40307894907979525,-0.18322462440911408,-0.0068182435761226755,0.1792341681620372
Hydroponics,Phosphorus,PLS,undiluted,test_rsq,-0.17605944453092165,0.3166930492301759,-1.1426526266203036,-0.2600112270980992,-0.15540374047189234,0.03656508116707825,0.2951597070702776
Hydroponics,Phosphorus,RF-PCA,diluted,test_rsq,-0.10296302555367473,0.18151792756260118,-0.4327562736569521,-0.23212915774257126,-0.12626469181441718,0.06250370542403677,0.1335995425152727
Hydroponics,Phosphorus,RF-PCA,undiluted,test_rsq,-0.0837914725703023,0.13056527865042367,-0.3808809416566634,-0.16958247921329417,-0.0612478190559403,0.012924701233646526,0.0962824181545067
Hydroponics,Phosphorus,XGB-PCA,diluted,test_rsq,-0.49193549654228397,1.0574082800583016,-4.715645882753285,-0.5468081198321921,-0.15919295062079006,-0.02803790697046685,0.186441540304822
Hydroponics,Phosphorus,XGB-PCA,undiluted,test_rsq,-0.27708334692016134,0.280037601363901,-0.8749529183929261,-0.38886746061287336,-0.2509198260699189,-0.06347019578515341,0.1569173440620157
Hydroponics,Potassium,DL,diluted,test_rsq,-0.561014905840306,1.0544304110030036,-4.438090148129164,-0.8329878165245297,-0.333963999530233,0.08309405831103853,0.5108495098639028
Hydroponics,Potassium,DL,undiluted,test_rsq,0.22184508756361968,0.5609379333446681,-1.3353795862918445,0.10007246657750904,0.38606582254744404,0.6115280936745788,0.745117320167217
Hydroponics,Potassium,PLS,diluted,test_rsq,-0.3063000525892817,0.4334867792667919,-1.9659191764742072,-0.3664154100148474,-0.2512088841728176,-0.07739532132921528,0.2240997394212428
Hydroponics,Potassium,PLS,undiluted,test_rsq,0.374871691278236,0.7542113263086219,-2.397936012274286,0.4378810682185453,0.6404991810779608,0.7022407098635848,0.8381554859824607
Hydroponics,Potassium,RF-PCA,diluted,test_rsq,0.023910982632651765,0.12707264175027427,-0.2274008425753093,-0.03710600108657512,0.02565314941270465,0.11366713962949275,0.2606197895278241
Hydroponics,Potassium,RF-PCA,undiluted,test_rsq,0.36423197202729257,0.13630217155315433,0.1144815691413549,0.28069729594135934,0.3769197126792787,0.44876607430272375,0.6168903875013585
Hydroponics,Potassium,XGB-PCA,diluted,test_rsq,-0.06687536724039146,0.22140347168910554,-0.6486259149650222,-0.2167512131503652,-0.002764048383535599,0.0709646083388393,0.2458357173034974
Hydroponics,Potassium,XGB-PCA,undiluted,test_rsq,0.2903617243732181,0.22951311727302368,-0.0699967651208175,0.0465036182005648,0.34536331988441793,0.4670994480800371,0.6186464724938479
Hydroponics,Calcium,DL,diluted,test_rsq,-2.2658536923095194,5.630183532120482,-19.212867618558445,-0.6872671408103059,-0.19605313259138435,-0.011000074362873802,0.4217641509403415
Hydroponics,Calcium,DL,undiluted,test_rsq,0.2599531706608433,1.669863720397917,-6.805922009135143,0.4829242605909117,0.6673062621532782,0.7308864272891621,0.8853751528828852
Hydroponics,Calcium,PLS,diluted,test_rsq,-0.20591914523228577,0.3717129119389664,-1.110541231649634,-0.3890948600629826,-0.18724962253342575,-0.0016767106952054753,0.4976057980268215
Hydroponics,Calcium,PLS,undiluted,test_rsq,0.6417307774138978,0.29397598760134575,-0.4807267241418322,0.6360787642002391,0.7261134290108338,0.8040850362717603,0.8295654784106898
Hydroponics,Calcium,RF-PCA,diluted,test_rsq,0.07261828180008391,0.13976699764097128,-0.209362178956074,-0.011155778917282625,0.0846017909873753,0.13576964611848097,0.3565933483858262
Hydroponics,Calcium,RF-PCA,undiluted,test_rsq,0.6172518496606514,0.1594125265100099,0.1194935831232587,0.5726214914862944,0.6369390091268539,0.7214708755262863,0.7944420590423884
Hydroponics,Calcium,XGB-PCA,diluted,test_rsq,-0.031173710287713246,0.23381330950686424,-0.5203332136848469,-0.13604558772835712,0.014851383853133199,0.1106830707427159,0.4306827918781463
Hydroponics,Calcium,XGB-PCA,undiluted,test_rsq,0.663790915439911,0.20660127663389552,-0.1173920717560359,0.6110919477046789,0.7115610235751332,0.7748161502090161,0.8369665848789338
Hydroponics,Magnesium,DL,diluted,test_rsq,-0.1319414855966619,0.6676118878308339,-2.561108300938836,-0.2789484130571109,-0.045947630771725353,0.32135801654565305,0.4676959766242889
Hydroponics,Magnesium,DL,undiluted,test_rsq,0.4013996825140591,0.9480336500573094,-3.0417341109287017,0.5149708454701526,0.7238818012574273,0.8319394911318956,0.9012929484647028
Hydroponics,Magnesium,PLS,diluted,test_rsq,-0.02448666822730863,0.3085220396417108,-0.7260615893944766,-0.19668805790728988,-0.0091792509989444,0.1955751820380963,0.5160454347839568
Hydroponics,Magnesium,PLS,undiluted,test_rsq,0.7651183668442011,0.10646927856599296,0.5833992461899427,0.6668717541317946,0.7773621543155014,0.8570187121333293,0.923118333320788
Hydroponics,Magnesium,RF-PCA,diluted,test_rsq,0.08840991435972353,0.2256987569038565,-0.7308109231727418,0.05233597124203442,0.10927537239163751,0.2199594914272208,0.3272728659934493
Hydroponics,Magnesium,RF-PCA,undiluted,test_rsq,0.6248968908586682,0.1025010624744077,0.4378731611553397,0.553899820542517,0.636717586307154,0.6783668505776481,0.820583908386785
Hydroponics,Magnesium,XGB-PCA,diluted,test_rsq,0.03357264433336231,0.3681922039198222,-1.3396893424591667,-0.0343226019694204,0.1240351187315591,0.22698928590585848,0.4317007631112373
Hydroponics,Magnesium,XGB-PCA,undiluted,test_rsq,0.6907623867136687,0.1381285582841845,0.3281499712263738,0.6616962807452199,0.7155419522021722,0.7607464322731288,0.8824202918697662
Hydroponics,Sulfate,DL,diluted,test_rsq,-1.5793903776264837,3.8072503883145954,-16.26345534897535,-1.2574540740540272,-0.25639593713101455,0.014747065835692377,0.4054216020448039
Hydroponics,Sulfate,DL,undiluted,test_rsq,0.08446436243381834,2.5016394946428138,-10.41777224986069,0.6029185060951262,0.7095207369562236,0.8608513123114514,0.9015131069415002
Hydroponics,Sulfate,PLS,diluted,test_rsq,-0.15737804062430666,0.38275983826509397,-1.2790372313643528,-0.34803846238221586,-0.16321506614522716,0.1198754971415667,0.474622158182032
Hydroponics,Sulfate,PLS,undiluted,test_rsq,0.7227284821240183,0.1955901517535505,0.2663819780633245,0.5762045817848865,0.8151942872062434,0.8612432217720885,0.9253605532081168
Hydroponics,Sulfate,RF-PCA,diluted,test_rsq,0.07745165555839728,0.1404992360992481,-0.3100794618058518,0.02316875424033885,0.1058621730804288,0.14284203116103633,0.280985182670015
Hydroponics,Sulfate,RF-PCA,undiluted,test_rsq,0.6035422324692927,0.1400103602791095,0.387508000188236,0.4813724219372828,0.6357330704909739,0.6727173145758558,0.8514235141776716
Hydroponics,Sulfate,XGB-PCA,diluted,test_rsq,-0.04551745806807714,0.33499469443060415,-1.1446783306150938,-0.1905987610063714,0.033173769632654254,0.16710790068848813,0.3120582534547155
Hydroponics,Sulfate,XGB-PCA,undiluted,test_rsq,0.6763816369503152,0.13216983649042335,0.3055807398890708,0.628106987671563,0.6979033880817224,0.7564232408166439,0.9001360080770633
Hydroponics,Boron,DL,diluted,test_rsq,-0.9289206668861467,1.2427895127950723,-3.503055534173928,-1.531269395741417,-0.281589465837719,-0.04304957221579268,0.3745707846254545
Hydroponics,Boron,DL,undiluted,test_rsq,-0.694184118924996,1.4635796116396675,-5.496394323932625,-1.1331712733571786,-0.1032099639754957,0.031210522305089576,0.5200580218616048
Hydroponics,Boron,PLS,diluted,test_rsq,-1.2126765712900385,1.876954162778137,-8.00564956341795,-1.7386492391137651,-0.4251015827435949,-0.09728036221696879,0.1171783735038525
Hydroponics,Boron,PLS,undiluted,test_rsq,0.03449619845821867,0.2359031764704043,-0.5415643588896091,-0.07302643605774232,0.04311220513274345,0.17553946569007228,0.4725667199045007
Hydroponics,Boron,RF-PCA,diluted,test_rsq,-0.23125935882717458,0.532143147693471,-1.8056826899104976,-0.18725740439795774,-0.0418496150758559,0.03046380502668935,0.344134251609978
Hydroponics,Boron,RF-PCA,undiluted,test_rsq,-0.028755586262701388,0.2906392169784011,-1.1073082600220312,-0.1028931457666883,0.01624799463333795,0.06419043846783071,0.369290052025522
Hydroponics,Boron,XGB-PCA,diluted,test_rsq,-1.3758140996717003,2.691063858711538,-11.21121159444251,-1.1974141478350973,-0.4042439349915279,-0.04950761616000518,0.2952519553377205
Hydroponics,Boron,XGB-PCA,undiluted,test_rsq,-0.6683759797491594,1.541289586663387,-4.720533875555355,-0.5291081085849083,-0.08908383862373764,0.21634618250270504,0.6837187046540719
Hydroponics,Zinc,DL,diluted,test_rsq,-0.43029511281297095,1.0952276488302655,-3.6381778310750015,-0.6468692773304644,0.01631709234646305,0.2041595550085548,0.4972000816955955
Hydroponics,Zinc,DL,undiluted,test_rsq,-0.7552305719512656,0.8440397109843474,-3.08696097472408,-1.1329782739156373,-0.5262000873960403,-0.11820733097773761,0.1703180839933632
Hydroponics,Zinc,PLS,diluted,test_rsq,-0.28781517542301527,0.7635652605880653,-2.2350602707313314,-0.36477588623210494,0.02121910536998225,0.11139676718315365,0.4594407931633988
Hydroponics,Zinc,PLS,undiluted,test_rsq,-0.2787542272384464,0.48393835228965854,-1.9337457793383408,-0.3098385751003063,-0.16494905413707245,-0.03844688906170035,0.2649255573807657
Hydroponics,Zinc,RF-PCA,diluted,test_rsq,0.2076079793939912,0.14514688536398895,-0.0802718108332005,0.1561773629719006,0.22095650141998446,0.25494935317731915,0.5073292385655218
Hydroponics,Zinc,RF-PCA,undiluted,test_rsq,-0.06233624426632502,0.4243825589173662,-1.7110518584353889,-0.09240247361115761,0.0246244125879974,0.13421094182568172,0.2886568201790563
Hydroponics,Zinc,XGB-PCA,diluted,test_rsq,0.07126532635338644,0.36390346987207317,-0.6033837381089877,-0.13163683045603436,0.0800357748312806,0.3378880427024043,0.6595011946315983
Hydroponics,Zinc,XGB-PCA,undiluted,test_rsq,-0.4420501853660396,0.8137910016944137,-2.440849921814044,-0.3692751848507728,-0.0598740209492949,0.04390347145161075,0.1852540911943633
Hydroponics,Manganese,DL,diluted,test_rsq,-1.5445304399874746,2.41153017447815,-10.680843922215562,-1.225466358938816,-0.8780659567273682,-0.5723064804489987,-0.0540332014475988
Hydroponics,Manganese,DL,undiluted,test_rsq,-0.8203902439130732,0.5772383108391016,-2.0996453812343576,-1.101791293500747,-0.7151184341438831,-0.3783894945644338,-0.0491605491654034
Hydroponics,Manganese,PLS,diluted,test_rsq,-2.2402472327531724,6.916401857039677,-29.051669398346817,-0.20918178749128225,-0.12434888931800925,-0.06893647269405248,0.0480711913844865
Hydroponics,Manganese,PLS,undiluted,test_rsq,-0.2787622284400534,0.3395331752775856,-1.4835437136633547,-0.3111951807691715,-0.14959009694766465,-0.11822129902393723,-0.0072630959005326
Hydroponics,Manganese,RF-PCA,diluted,test_rsq,-0.23659858670023542,0.2912925650614643,-1.238012822564412,-0.3026777704927877,-0.1514033895197195,-0.055029570728320425,0.0324007853948428
Hydroponics,Manganese,RF-PCA,undiluted,test_rsq,-0.19853369423794434,0.16845809694344652,-0.6097093438225418,-0.3412203312473313,-0.1539670452390326,-0.092697920078463,0.0332469695279595
Hydroponics,Manganese,XGB-PCA,diluted,test_rsq,-0.3694223117552484,0.4869078489692249,-2.2457673137341567,-0.4293628588013836,-0.23026468305104525,-0.11594847333371718,0.0112263167416521
Hydroponics,Manganese,XGB-PCA,undiluted,test_rsq,-0.3599868670629332,0.3052793380395289,-1.2679658309412876,-0.4915808435558849,-0.24106438200584462,-0.18480737282642634,0.0795316138578074
Hydroponics,Iron,DL,diluted,test_rsq,-0.39735499651047146,0.7838604749168712,-2.161041139823229,-1.0020361654132475,-0.08357453827238345,0.21129073557336286,0.6500071881263285
Hydroponics,Iron,DL,undiluted,test_rsq,0.7012191965304624,0.38492008033969927,-0.4064183591130466,0.7661735207224237,0.8405679344252333,0.8874209381508644,0.9469009930169348
Hydroponics,Iron,PLS,diluted,test_rsq,-0.21215875786427155,0.9480334301695822,-4.029567306004259,-0.2902583656762518,-0.026206207992774448,0.2218955412094118,0.4746138350304334
Hydroponics,Iron,PLS,undiluted,test_rsq,0.7114679654956222,0.2623469948880443,-0.2478278958687256,0.59967146053135,0.7990575348065743,0.8633777223501323,0.9345283407727254
Hydroponics,Iron,RF-PCA,diluted,test_rsq,0.06210938562791905,0.19800469122952213,-0.2222611652141044,-0.10890964519451157,0.08105843114572339,0.19434577714389495,0.4622854235693052
Hydroponics,Iron,RF-PCA,undiluted,test_rsq,0.7370220261222635,0.08244304540278612,0.5867613887696485,0.6746522505031557,0.756131284665861,0.8013343241961149,0.8690535656008617
Hydroponics,Iron,XGB-PCA,diluted,test_rsq,0.008368323385084952,0.3354478866877802,-0.7374833009024968,-0.1167613208741623,0.09670189877244614,0.19383229627357448,0.7017961830743493
Hydroponics,Iron,XGB-PCA,undiluted,test_rsq,0.7606345971406447,0.09578127426414206,0.6242986303548803,0.697469535082893,0.7541456981191653,0.8210805284446805,0.9217320783828592
Hydroponics,Copper,DL,diluted,test_rsq,-0.5628954455131694,0.4629696983850725,-1.709186951073116,-0.853713729364682,-0.6629886540003699,-0.2639203892667684,0.3790274474923522
Hydroponics,Copper,DL,undiluted,test_rsq,0.23693420617889963,0.31528446778135305,-0.7343317653380477,0.060410720416541795,0.32623857728517447,0.43315597914453974,0.625839049965089
Hydroponics,Copper,PLS,diluted,test_rsq,-1.2952422305065228,3.2949013596377634,-11.143472916060144,-0.43632800434374014,-0.22623712729506662,-0.0404182615850588,0.0325267110487533
Hydroponics,Copper,PLS,undiluted,test_rsq,0.28042173234913437,0.23637729898646712,-0.1089654906924084,0.046528777262406076,0.36555196636151643,0.4842377653798989,0.5676789793061445
Hydroponics,Copper,RF-PCA,diluted,test_rsq,-0.07735299722247217,0.17881602853638373,-0.4114761111858349,-0.1597767304688062,-0.058896051052353696,0.012525606405123976,0.2165168606949817
Hydroponics,Copper,RF-PCA,undiluted,test_rsq,0.3978605980249456,0.1212496051963783,0.12894466010457,0.3336553797356394,0.41343656188158195,0.4657536300632014,0.6602767563385701
Hydroponics,Copper,XGB-PCA,diluted,test_rsq,-0.14288403721592716,0.22483545217648812,-0.5785776940156517,-0.26511286402228573,-0.06250441856985706,0.01412698384523085,0.1218328423910057
Hydroponics,Copper,XGB-PCA,undiluted,test_rsq,0.3084656284167034,0.2586189694611764,-0.5009461074676687,0.24005065920240748,0.37914039340779826,0.45012457500934827,0.6729436513929945
Hydroponics,Molybdenum,DL,diluted,test_rsq,-0.18202597594758896,0.18150392000301818,-0.6971339119956914,-0.28404100036238017,-0.15371652005474665,-0.0383650940645208,-0.0014906130355814
Hydroponics,Molybdenum,DL,undiluted,test_rsq,-0.07098182876710793,0.07581826827291863,-0.2644807525979686,-0.12326773376248168,-0.04116947183885885,-0.009545550519276426,-0.0004937670848437
Hydroponics,Molybdenum,PLS,diluted,test_rsq,-0.45724586108805926,0.6912121249864377,-2.8645064988433577,-0.666199073908307,-0.17561501089294201,-0.06845859987295128,0.1305532423421908
Hydroponics,Molybdenum,PLS,undiluted,test_rsq,0.16308958337129958,0.4077539816340351,-1.1195548468674792,0.032739745535724826,0.275251099331155,0.36515122292275165,0.6094958203423226
Hydroponics,Molybdenum,RF-PCA,diluted,test_rsq,-0.06667814284620657,0.0729674371694693,-0.2041389451326616,-0.11681704902014077,-0.035801349960456294,-0.01842256450605485,0.031430244709135
Hydroponics,Molybdenum,RF-PCA,undiluted,test_rsq,0.09495038476606152,0.1686284181462916,-0.1592280990915227,-0.0277627022446615,0.06833758170037149,0.23110470791443988,0.3601208196101425
Hydroponics,Molybdenum,XGB-PCA,diluted,test_rsq,-0.10714669890391078,0.15938555920637004,-0.3517149673967625,-0.24506849008299053,-0.07477140655534015,-0.013128638572709125,0.272480266489205
Hydroponics,Molybdenum,XGB-PCA,undiluted,test_rsq,0.09317369879677104,0.23416200881762858,-0.2380288303044675,-0.0746455922186965,0.05703047448723955,0.23156529841107087,0.5321564225365625
Hydroponics,pH,DL,diluted,test_rsq,-1.649201228914801,2.524581365160823,-11.084892462495292,-2.4398721722668575,-0.588673356509933,-0.27922658049958643,0.0700667275283961
Hydroponics,pH,DL,undiluted,test_rsq,-0.9368623601451651,2.0959060377923446,-7.52187415626376,-0.4792051104434805,-0.21126458185139735,0.06446515486621865,0.3097862510975446
Hydroponics,pH,PLS,diluted,test_rsq,-0.44048442694562295,0.6417724857946977,-2.782252717586963,-0.37595531103446567,-0.2758801434679749,-0.12872526246376947,0.033643755515169
Hydroponics,pH,PLS,undiluted,test_rsq,-0.18939378792498004,0.29585070054487106,-0.7503169581506173,-0.39886068265047303,-0.2375584105810169,0.09804291039665702,0.2211355949759661
Hydroponics,pH,RF-PCA,diluted,test_rsq,-0.16717924728801256,0.18582941622559843,-0.7210029757243583,-0.22966966117148074,-0.11064744246050565,-0.037780822396924,0.0217731672163703
Hydroponics,pH,RF-PCA,undiluted,test_rsq,0.09536584200946154,0.1497442116908748,-0.1391240642687228,-0.0092579903047231,0.11635972859254329,0.18025805746199972,0.3722653988183204
Hydroponics,pH,XGB-PCA,diluted,test_rsq,-0.33699199428185433,0.38481632548976147,-1.2348414021636946,-0.5557949357625691,-0.1785660975075774,-0.12980863699382875,0.2082954437266413
Hydroponics,pH,XGB-PCA,undiluted,test_rsq,-0.060388399317706586,0.36250227190775575,-1.304684063057147,-0.1565277730032144,0.008213374960847248,0.16305147922765345,0.4384236791970574
