OBJECTID,FID_LULC_s,LANDUSE_CO,LANDUSE_DE,LEVEL1_LAN,LEVEL1_L_1,LEVEL2_LAN,LEVEL2_L_1,LANDCOVER_,LANDCOVER1,WATER_MANA,LANDUSE_YE,FID_waters,Id,Name,Area,Area_sq_ft,Shape_Leng,Shape_Area
2982,22926,6460,6460: Mixed Scrub-shrub Wetland,6000,Wetlands,6400,Vegetated Non-Forested Wetlands,6460,6460: Mixed Scrub-shrub Wetland,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,624.46657525600,10262.86902490000
2983,22927,6460,6460: Mixed Scrub-shrub Wetland,6000,Wetlands,6400,Vegetated Non-Forested Wetlands,6460,6460: Mixed Scrub-shrub Wetland,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,70.37555717260,164.28111328300
2984,22928,6460,6460: Mixed Scrub-shrub Wetland,6000,Wetlands,6400,Vegetated Non-Forested Wetlands,6460,6460: Mixed Scrub-shrub Wetland,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,942.56280441100,21462.93229650000
2985,22929,6460,6460: Mixed Scrub-shrub Wetland,6000,Wetlands,6400,Vegetated Non-Forested Wetlands,6460,6460: Mixed Scrub-shrub Wetland,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,597.75043617400,10500.49663200000
2986,22932,6460,6460: Mixed Scrub-shrub Wetland,6000,Wetlands,6400,Vegetated Non-Forested Wetlands,6460,6460: Mixed Scrub-shrub Wetland,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,200.79793285200,2844.49134168000
2987,22940,6460,6460: Mixed Scrub-shrub Wetland,6000,Wetlands,6400,Vegetated Non-Forested Wetlands,6460,6460: Mixed Scrub-shrub Wetland,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,11970.61474410000,823123.11000300000
2988,22941,6460,6460: Mixed Scrub-shrub Wetland,6000,Wetlands,6400,Vegetated Non-Forested Wetlands,6460,6460: Mixed Scrub-shrub Wetland,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,861.30159156100,27253.69071270000
2989,22943,6460,6460: Mixed Scrub-shrub Wetland,6000,Wetlands,6400,Vegetated Non-Forested Wetlands,6460,6460: Mixed Scrub-shrub Wetland,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1463.39082115000,69098.69020420000
2990,22959,8320,8320: Electrical Power Transmission Lines,8000,"Transportation, Communication, and Utilities",8300,Utilities,6460,6460: Mixed Scrub-shrub Wetland,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,676.08346945100,7745.23713643000
2991,22960,8320,8320: Electrical Power Transmission Lines,8000,"Transportation, Communication, and Utilities",8300,Utilities,6460,6460: Mixed Scrub-shrub Wetland,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,1934.45558115000,27279.98312620000
2992,23026,7400,7400: Disturbed Lands,7000,Barren Land,7400,Disturbed Lands,7400,7400: Disturbed Lands,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,651.28327531900,19453.40246030000
2993,23038,8120,8120: Railroads,8000,"Transportation, Communication, and Utilities",8100,Transportation,8120,8120: Railroads,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,3186.38000139000,33897.29498220000
2994,23042,8120,8120: Railroads,8000,"Transportation, Communication, and Utilities",8100,Transportation,8120,8120: Railroads,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,125.64227418900,797.52510223000
2995,23044,7420,7420: Borrow Areas,7000,Barren Land,7400,Disturbed Lands,7420,7420: Borrow Areas,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,732.65216282800,19860.64508820000
2996,23049,8330,8330: Water Supply Plants (Including pumping stations),8000,"Transportation, Communication, and Utilities",8300,Utilities,8330,8330: Water Supply Plants (Including pumping stations),SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,425.12789543600,10808.83584930000
2997,23050,8330,8330: Water Supply Plants (Including pumping stations),8000,"Transportation, Communication, and Utilities",8300,Utilities,8330,8330: Water Supply Plants (Including pumping stations),SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,252.72627887500,3984.66586708000
2998,23052,8330,8330: Water Supply Plants (Including pumping stations),8000,"Transportation, Communication, and Utilities",8300,Utilities,8330,8330: Water Supply Plants (Including pumping stations),SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,527.55453003700,13375.53022240000
2999,23053,8330,8330: Water Supply Plants (Including pumping stations),8000,"Transportation, Communication, and Utilities",8300,Utilities,8330,8330: Water Supply Plants (Including pumping stations),SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,450.66616161500,13195.25972680000
3000,23054,8330,8330: Water Supply Plants (Including pumping stations),8000,"Transportation, Communication, and Utilities",8300,Utilities,8330,8330: Water Supply Plants (Including pumping stations),SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,439.18256806200,11907.11177700000
3001,23055,8330,8330: Water Supply Plants (Including pumping stations),8000,"Transportation, Communication, and Utilities",8300,Utilities,8330,8330: Water Supply Plants (Including pumping stations),SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,436.57240694700,12003.99060240000
3002,23060,8200,8200: Communications,8000,"Transportation, Communication, and Utilities",8200,Communications,8200,8200: Communications,SR,2019-2020,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,288.35838872600,5019.10945178000
3003,23068,8330,8330: Water Supply Plants (Including pumping stations),8000,"Transportation, Communication, and Utilities",8300,Utilities,8330,8330: Water Supply Plants (Including pumping stations),SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,222.48546023100,2597.51763603000
3004,23072,8330,8330: Water Supply Plants (Including pumping stations),8000,"Transportation, Communication, and Utilities",8300,Utilities,8330,8330: Water Supply Plants (Including pumping stations),SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,400.91664804300,10079.97645300000
3005,23105,8320,8320: Electrical Power Transmission Lines,8000,"Transportation, Communication, and Utilities",8300,Utilities,8320,8320: Electrical Power Transmission Lines,SJR,2013-2016,3,0,Sweetwater Branch Downstream,73633797.79720000000,73633797.79720000000,1176.17607239000,14915.21516930000
3006,23106,8320,8320: Electrical Power Transmission Lines,8000,"Transportation, Communication, and Utilities",8300,Utilities,8320,8320: Electrical Power Transmission Lines,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,432.76110913700,4389.36475324000
3007,23107,8320,8320: Electrical Power Transmission Lines,8000,"Transportation, Communication, and Utilities",8300,Utilities,8320,8320: Electrical Power Transmission Lines,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,496.99839396700,6913.92862459000
3008,23108,8320,8320: Electrical Power Transmission Lines,8000,"Transportation, Communication, and Utilities",8300,Utilities,8320,8320: Electrical Power Transmission Lines,SJR,2013-2016,3,0,Sweetwater Branch Downstream,73633797.79720000000,73633797.79720000000,421.69501082400,5051.02588677000
3009,23115,8320,8320: Electrical Power Transmission Lines,8000,"Transportation, Communication, and Utilities",8300,Utilities,8320,8320: Electrical Power Transmission Lines,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,3142.98573338000,39334.38225710000
3010,23117,8320,8320: Electrical Power Transmission Lines,8000,"Transportation, Communication, and Utilities",8300,Utilities,8320,8320: Electrical Power Transmission Lines,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,2243.32625547000,36084.82709800000
3011,23119,8320,8320: Electrical Power Transmission Lines,8000,"Transportation, Communication, and Utilities",8300,Utilities,8320,8320: Electrical Power Transmission Lines,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,3613.18536660000,48747.19846700000
3012,23121,8320,8320: Electrical Power Transmission Lines,8000,"Transportation, Communication, and Utilities",8300,Utilities,8320,8320: Electrical Power Transmission Lines,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,2258.40969358000,25852.52620140000
3013,23131,8320,8320: Electrical Power Transmission Lines,8000,"Transportation, Communication, and Utilities",8300,Utilities,8320,8320: Electrical Power Transmission Lines,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,5875.91746566000,88748.89148600000
3014,23134,8350,8350: Solid Waste Disposal,8000,"Transportation, Communication, and Utilities",8300,Utilities,8350,8350: Solid Waste Disposal,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,426.74522238900,11050.08585540000
3015,23135,8350,8350: Solid Waste Disposal,8000,"Transportation, Communication, and Utilities",8300,Utilities,8350,8350: Solid Waste Disposal,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1351.00667035000,83631.08614180000
3016,23136,8350,8350: Solid Waste Disposal,8000,"Transportation, Communication, and Utilities",8300,Utilities,8350,8350: Solid Waste Disposal,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,401.93113872900,10089.94360500000
3017,23151,8320,8320: Electrical Power Transmission Lines,8000,"Transportation, Communication, and Utilities",8300,Utilities,8320,8320: Electrical Power Transmission Lines,SR,2019-2020,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,3313.92916720000,83306.41993110000
3018,23153,8320,8320: Electrical Power Transmission Lines,8000,"Transportation, Communication, and Utilities",8300,Utilities,8320,8320: Electrical Power Transmission Lines,SR,2019-2020,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,1143.52976454000,20572.45329810000
3019,23158,8340,8340: Sewage Treatment,8000,"Transportation, Communication, and Utilities",8300,Utilities,8340,8340: Sewage Treatment,SJR,2013-2016,3,0,Sweetwater Branch Downstream,73633797.79720000000,73633797.79720000000,545.64400957300,15749.80172040000
3020,23159,8340,8340: Sewage Treatment,8000,"Transportation, Communication, and Utilities",8300,Utilities,8340,8340: Sewage Treatment,SJR,2013-2016,3,0,Sweetwater Branch Downstream,73633797.79720000000,73633797.79720000000,2634.28259247000,123867.55185900000
3021,23160,8340,8340: Sewage Treatment,8000,"Transportation, Communication, and Utilities",8300,Utilities,8340,8340: Sewage Treatment,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,670.41173107600,20404.83230040000
3022,23164,8320,8320: Electrical Power Transmission Lines,8000,"Transportation, Communication, and Utilities",8300,Utilities,8320,8320: Electrical Power Transmission Lines,SR,2019-2020,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,3981.84706368000,45936.54585440000
3023,23207,8310,8310: Electric Power Facilities,8000,"Transportation, Communication, and Utilities",8300,Utilities,8310,8310: Electric Power Facilities,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,436.21617305200,11107.77013320000
3024,23208,8140,8140: Roads and Highways,8000,"Transportation, Communication, and Utilities",8100,Transportation,8140,8140: Roads and Highways,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1514.22331139000,34733.98832920000
3025,23209,8140,8140: Roads and Highways,8000,"Transportation, Communication, and Utilities",8100,Transportation,8140,8140: Roads and Highways,SJR,2013-2016,2,0,Tumblin Creek,31490336.74040000000,31490336.74040000000,11192.50308620000,133020.58566800000
3026,23209,8140,8140: Roads and Highways,8000,"Transportation, Communication, and Utilities",8100,Transportation,8140,8140: Roads and Highways,SJR,2013-2016,3,0,Sweetwater Branch Downstream,73633797.79720000000,73633797.79720000000,5961.10396450000,85936.59050290000
3027,23209,8140,8140: Roads and Highways,8000,"Transportation, Communication, and Utilities",8100,Transportation,8140,8140: Roads and Highways,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,43114.98781160000,1188968.26404000000
3028,23209,8140,8140: Roads and Highways,8000,"Transportation, Communication, and Utilities",8100,Transportation,8140,8140: Roads and Highways,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,73112.30021430000,1604118.43776000000
3029,23228,8140,8140: Roads and Highways,8000,"Transportation, Communication, and Utilities",8100,Transportation,8140,8140: Roads and Highways,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1324.67999425000,27295.62592700000
3030,23230,8140,8140: Roads and Highways,8000,"Transportation, Communication, and Utilities",8100,Transportation,8140,8140: Roads and Highways,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,177.01343303400,1136.78293627000
3031,23235,8140,8140: Roads and Highways,8000,"Transportation, Communication, and Utilities",8100,Transportation,8140,8140: Roads and Highways,SR,2019-2020,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,3911.42550751000,134663.92414700000
3032,23240,8140,8140: Roads and Highways,8000,"Transportation, Communication, and Utilities",8100,Transportation,8140,8140: Roads and Highways,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,10477.79702540000,224294.81243800000
3033,23250,8315,8315: Electric Power Sub Stations,8000,"Transportation, Communication, and Utilities",8300,Utilities,8315,8315: Electric Power Sub Stations,SR,2019-2020,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,340.82502311300,6922.10834272000
3034,23290,8370,8370: Surface Water Collection Features,8000,"Transportation, Communication, and Utilities",8300,Utilities,8370,8370: Surface Water Collection Features,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,388.60529098700,8347.59932513000
3035,23292,8370,8370: Surface Water Collection Features,8000,"Transportation, Communication, and Utilities",8300,Utilities,8370,8370: Surface Water Collection Features,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,539.84606993500,8107.20070590000
3036,23294,8370,8370: Surface Water Collection Features,8000,"Transportation, Communication, and Utilities",8300,Utilities,8370,8370: Surface Water Collection Features,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,428.38077643400,9683.54348687000
3037,23301,8370,8370: Surface Water Collection Features,8000,"Transportation, Communication, and Utilities",8300,Utilities,8370,8370: Surface Water Collection Features,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,1563.35115750000,78597.51396150000
3038,23302,8370,8370: Surface Water Collection Features,8000,"Transportation, Communication, and Utilities",8300,Utilities,8370,8370: Surface Water Collection Features,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,446.66582150400,6490.20044798000
3039,23337,8180,8180: Auto Parking Facilities (When not directly related to other land use),8000,"Transportation, Communication, and Utilities",8100,Transportation,8180,8180: Auto Parking Facilities (When not directly related to other land use),SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,58.68497572460,46.92034834730
3040,23342,8340,8340: Sewage Treatment,8000,"Transportation, Communication, and Utilities",8300,Utilities,8360,8360: Treatment Pond,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,698.01469387800,23902.68051370000
3041,23349,8370,8370: Surface Water Collection Features,8000,"Transportation, Communication, and Utilities",8300,Utilities,8370,8370: Surface Water Collection Features,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,155.53579704900,1615.38677734000
3042,23350,8370,8370: Surface Water Collection Features,8000,"Transportation, Communication, and Utilities",8300,Utilities,8370,8370: Surface Water Collection Features,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,202.28753590600,2169.37938040000
3043,23351,8370,8370: Surface Water Collection Features,8000,"Transportation, Communication, and Utilities",8300,Utilities,8370,8370: Surface Water Collection Features,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,172.08143042700,1970.52373055000
3044,23352,8370,8370: Surface Water Collection Features,8000,"Transportation, Communication, and Utilities",8300,Utilities,8370,8370: Surface Water Collection Features,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,258.17599838200,2979.84029338000
3045,23353,8370,8370: Surface Water Collection Features,8000,"Transportation, Communication, and Utilities",8300,Utilities,8370,8370: Surface Water Collection Features,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,159.79424623400,1605.32203608000
3046,23354,8370,8370: Surface Water Collection Features,8000,"Transportation, Communication, and Utilities",8300,Utilities,8370,8370: Surface Water Collection Features,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,256.49171406200,3532.48277343000
3047,23356,8370,8370: Surface Water Collection Features,8000,"Transportation, Communication, and Utilities",8300,Utilities,8370,8370: Surface Water Collection Features,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,845.77953410700,30506.95889540000
3048,23357,8370,8370: Surface Water Collection Features,8000,"Transportation, Communication, and Utilities",8300,Utilities,8370,8370: Surface Water Collection Features,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,504.20072516200,12414.83972200000
3049,23358,8370,8370: Surface Water Collection Features,8000,"Transportation, Communication, and Utilities",8300,Utilities,8370,8370: Surface Water Collection Features,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,434.03767478600,9574.79830155000
3050,23359,8370,8370: Surface Water Collection Features,8000,"Transportation, Communication, and Utilities",8300,Utilities,8370,8370: Surface Water Collection Features,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,438.37089391800,10559.36858410000
3051,23360,8370,8370: Surface Water Collection Features,8000,"Transportation, Communication, and Utilities",8300,Utilities,8370,8370: Surface Water Collection Features,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,496.41976987100,10183.35326650000
3052,23361,8370,8370: Surface Water Collection Features,8000,"Transportation, Communication, and Utilities",8300,Utilities,8370,8370: Surface Water Collection Features,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,955.30731711500,13881.73588680000
3053,23362,8370,8370: Surface Water Collection Features,8000,"Transportation, Communication, and Utilities",8300,Utilities,8370,8370: Surface Water Collection Features,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,291.60804849300,3602.75711704000
3054,23363,8370,8370: Surface Water Collection Features,8000,"Transportation, Communication, and Utilities",8300,Utilities,8370,8370: Surface Water Collection Features,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,309.61385053500,4050.11879731000
3055,23366,8370,8370: Surface Water Collection Features,8000,"Transportation, Communication, and Utilities",8300,Utilities,8370,8370: Surface Water Collection Features,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,573.97143446000,19786.69206900000
3056,23367,8370,8370: Surface Water Collection Features,8000,"Transportation, Communication, and Utilities",8300,Utilities,8370,8370: Surface Water Collection Features,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,354.96806353200,6387.08059786000
3057,23368,8370,8370: Surface Water Collection Features,8000,"Transportation, Communication, and Utilities",8300,Utilities,8370,8370: Surface Water Collection Features,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,557.09826125800,10973.37969150000
3058,23369,8370,8370: Surface Water Collection Features,8000,"Transportation, Communication, and Utilities",8300,Utilities,8370,8370: Surface Water Collection Features,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,648.02118709200,20844.57779640000
3059,23370,8370,8370: Surface Water Collection Features,8000,"Transportation, Communication, and Utilities",8300,Utilities,8370,8370: Surface Water Collection Features,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,775.62331910300,15621.18732250000
3060,23371,8370,8370: Surface Water Collection Features,8000,"Transportation, Communication, and Utilities",8300,Utilities,8370,8370: Surface Water Collection Features,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,404.61270520700,10013.11913820000
3061,23374,8370,8370: Surface Water Collection Features,8000,"Transportation, Communication, and Utilities",8300,Utilities,8370,8370: Surface Water Collection Features,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,343.10507106000,4989.25313162000
3062,23376,8370,8370: Surface Water Collection Features,8000,"Transportation, Communication, and Utilities",8300,Utilities,8370,8370: Surface Water Collection Features,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,1917.54514719000,33016.89954960000
3063,23377,8370,8370: Surface Water Collection Features,8000,"Transportation, Communication, and Utilities",8300,Utilities,8370,8370: Surface Water Collection Features,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,791.24900767700,11681.36554910000
3064,23386,8200,8200: Communications,8000,"Transportation, Communication, and Utilities",8200,Communications,8200,8200: Communications,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,1801.10691253000,198228.56598000000
3065,23390,8200,8200: Communications,8000,"Transportation, Communication, and Utilities",8200,Communications,8200,8200: Communications,SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,372.78677330300,8819.10741949000
3066,23400,8200,8200: Communications,8000,"Transportation, Communication, and Utilities",8200,Communications,8200,8200: Communications,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,577.74878183700,20604.94019560000
3067,23401,8200,8200: Communications,8000,"Transportation, Communication, and Utilities",8200,Communications,8200,8200: Communications,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,727.83169222000,32630.99797590000
3068,269,1100,"1100: Low Density, <2 dwelling units/acre",1000,Urban and Built-Up,1100,Residential Low Density,1100,"1100: Low Density, <2 dwelling units/acre",SJR,2013-2016,1,0,Hogtown Creek Upstream,157639649.61600000000,157639649.61600000000,1427.54132536000,55229.88916550000
3069,269,1100,"1100: Low Density, <2 dwelling units/acre",1000,Urban and Built-Up,1100,Residential Low Density,1100,"1100: Low Density, <2 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,1427.54132536000,55229.88916550000
3070,274,1100,"1100: Low Density, <2 dwelling units/acre",1000,Urban and Built-Up,1100,Residential Low Density,1100,"1100: Low Density, <2 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,77.85555423450,101.74338294500
3071,10559,4340,4340: Hardwood Coniferous - Mixed,4000,Upland Forest,4300,Upland Mixed Forests,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,77.85555423450,101.74338294500
3072,274,1100,"1100: Low Density, <2 dwelling units/acre",1000,Urban and Built-Up,1100,Residential Low Density,1100,"1100: Low Density, <2 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,253.29176720100,347.42082557400
3073,10717,1110,"1110: Low Density, Fixed Single Family Units",1000,Urban and Built-Up,1100,Residential Low Density,4340,4340: Hardwood Coniferous - Mixed,SR,2019-2020,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,253.29176720100,347.42082557400
3074,345,1100,"1100: Low Density, <2 dwelling units/acre",1000,Urban and Built-Up,1100,Residential Low Density,1100,"1100: Low Density, <2 dwelling units/acre",SJR,2013-2016,1,0,Hogtown Creek Upstream,157639649.61600000000,157639649.61600000000,671.12103293200,19457.63025150000
3075,345,1100,"1100: Low Density, <2 dwelling units/acre",1000,Urban and Built-Up,1100,Residential Low Density,1100,"1100: Low Density, <2 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,671.12103293200,19457.63025150000
3076,387,1100,"1100: Low Density, <2 dwelling units/acre",1000,Urban and Built-Up,1100,Residential Low Density,1100,"1100: Low Density, <2 dwelling units/acre",SJR,2013-2016,1,0,Hogtown Creek Upstream,157639649.61600000000,157639649.61600000000,1005.35468953000,50642.54936880000
3077,387,1100,"1100: Low Density, <2 dwelling units/acre",1000,Urban and Built-Up,1100,Residential Low Density,1100,"1100: Low Density, <2 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,1005.35468953000,50642.54936880000
3078,394,1100,"1100: Low Density, <2 dwelling units/acre",1000,Urban and Built-Up,1100,Residential Low Density,1100,"1100: Low Density, <2 dwelling units/acre",SJR,2013-2016,0,0,Possum Creek,200174727.56300000000,200174727.56300000000,1478.16149833000,47791.29408480000
3079,394,1100,"1100: Low Density, <2 dwelling units/acre",1000,Urban and Built-Up,1100,Residential Low Density,1100,"1100: Low Density, <2 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,1478.16149833000,47791.29408480000
3080,396,1100,"1100: Low Density, <2 dwelling units/acre",1000,Urban and Built-Up,1100,Residential Low Density,1100,"1100: Low Density, <2 dwelling units/acre",SJR,2013-2016,1,0,Hogtown Creek Upstream,157639649.61600000000,157639649.61600000000,1498.71076791000,80808.18874150000
3081,396,1100,"1100: Low Density, <2 dwelling units/acre",1000,Urban and Built-Up,1100,Residential Low Density,1100,"1100: Low Density, <2 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,1498.71076791000,80808.18874150000
3082,397,1100,"1100: Low Density, <2 dwelling units/acre",1000,Urban and Built-Up,1100,Residential Low Density,1100,"1100: Low Density, <2 dwelling units/acre",SJR,2013-2016,0,0,Possum Creek,200174727.56300000000,200174727.56300000000,1117.73386448000,59385.03472510000
3083,397,1100,"1100: Low Density, <2 dwelling units/acre",1000,Urban and Built-Up,1100,Residential Low Density,1100,"1100: Low Density, <2 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,1117.73386448000,59385.03472510000
3084,408,1100,"1100: Low Density, <2 dwelling units/acre",1000,Urban and Built-Up,1100,Residential Low Density,1100,"1100: Low Density, <2 dwelling units/acre",SJR,2013-2016,0,0,Possum Creek,200174727.56300000000,200174727.56300000000,1482.40446547000,49806.71029710000
3085,408,1100,"1100: Low Density, <2 dwelling units/acre",1000,Urban and Built-Up,1100,Residential Low Density,1100,"1100: Low Density, <2 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,1482.40446547000,49806.71029710000
3086,410,1100,"1100: Low Density, <2 dwelling units/acre",1000,Urban and Built-Up,1100,Residential Low Density,1100,"1100: Low Density, <2 dwelling units/acre",SJR,2013-2016,1,0,Hogtown Creek Upstream,157639649.61600000000,157639649.61600000000,1990.73707342000,87255.23914100000
3087,410,1100,"1100: Low Density, <2 dwelling units/acre",1000,Urban and Built-Up,1100,Residential Low Density,1100,"1100: Low Density, <2 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,1990.73707342000,87255.23914100000
3088,424,1100,"1100: Low Density, <2 dwelling units/acre",1000,Urban and Built-Up,1100,Residential Low Density,1100,"1100: Low Density, <2 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,60.78286365880,19.48792067490
