perf_met,model,sp1,sp2,meandiff,pvalue,reject
test_rmse,RF-PCA,Calcium,Zinc,-4.445442622487218,0.001,True
test_rmse,RF-PCA,Calcium,pH,-3.95708447976283,0.001,True
test_rmse,RF-PCA,Copper,Iron,0.7802547406421434,0.001,True
test_rmse,RF-PCA,Copper,Magnesium,4.002950015063628,0.001,True
test_rmse,RF-PCA,Copper,Manganese,0.7897518962572927,0.001,True
test_rmse,RF-PCA,Copper,Molybdenum,-1.3234667529901403,0.001,True
test_rmse,RF-PCA,Copper,Nitrate-N,5.603606719473127,0.001,True
test_rmse,RF-PCA,Copper,Phosphorus,4.776432584554738,0.001,True
test_rmse,RF-PCA,Copper,Potassium,5.827917135410344,0.001,True
test_rmse,RF-PCA,Copper,Sulfate,5.440293706435835,0.001,True
test_rmse,RF-PCA,Copper,Zinc,0.6249178809420544,0.001,True
test_rmse,RF-PCA,Copper,pH,1.1132760236664425,0.001,True
test_rmse,RF-PCA,Iron,Magnesium,3.2226952744214845,0.001,True
test_rmse,RF-PCA,Iron,Manganese,0.0094971556151493,0.9,False
test_rmse,RF-PCA,Iron,Molybdenum,-2.1037214936322837,0.001,True
test_rmse,RF-PCA,Iron,Nitrate-N,4.823351978830985,0.001,True
test_rmse,RF-PCA,Iron,Phosphorus,3.9961778439125943,0.001,True
test_rmse,RF-PCA,Iron,Potassium,5.047662394768201,0.001,True
test_rmse,RF-PCA,Iron,Sulfate,4.660038965793691,0.001,True
test_rmse,RF-PCA,Iron,Zinc,-0.15533685970008904,0.8005797177437309,False
test_rmse,RF-PCA,Iron,pH,0.3330212830242991,0.004696183517851948,True
test_rmse,RF-PCA,Magnesium,Manganese,-3.213198118806335,0.001,True
test_rmse,RF-PCA,Magnesium,Molybdenum,-5.326416768053768,0.001,True
test_rmse,RF-PCA,Magnesium,Nitrate-N,1.6006567044095,0.001,True
test_rmse,RF-PCA,Magnesium,Phosphorus,0.7734825694911098,0.001,True
test_rmse,RF-PCA,Magnesium,Potassium,1.8249671203467162,0.001,True
test_rmse,RF-PCA,Magnesium,Sulfate,1.4373436913722069,0.001,True
test_rmse,RF-PCA,Magnesium,Zinc,-3.3780321341215735,0.001,True
test_rmse,RF-PCA,Magnesium,pH,-2.8896739913971854,0.001,True
test_rmse,RF-PCA,Manganese,Molybdenum,-2.113218649247433,0.001,True
test_rmse,RF-PCA,Manganese,Nitrate-N,4.813854823215835,0.001,True
test_rmse,RF-PCA,Manganese,Phosphorus,3.986680688297445,0.001,True
test_rmse,RF-PCA,Manganese,Potassium,5.038165239153051,0.001,True
test_rmse,RF-PCA,Manganese,Sulfate,4.650541810178542,0.001,True
test_rmse,RF-PCA,Manganese,Zinc,-0.16483401531523834,0.7274250253891221,False
test_rmse,RF-PCA,Manganese,pH,0.3235241274091498,0.007274987494558904,True
test_rmse,RF-PCA,Molybdenum,Nitrate-N,6.9270734724632685,0.001,True
test_rmse,RF-PCA,Molybdenum,Phosphorus,6.099899337544878,0.001,True
test_rmse,RF-PCA,Molybdenum,Potassium,7.151383888400485,0.001,True
test_rmse,RF-PCA,Molybdenum,Sulfate,6.763760459425975,0.001,True
test_rmse,RF-PCA,Molybdenum,Zinc,1.9483846339321946,0.001,True
test_rmse,RF-PCA,Molybdenum,pH,2.436742776656583,0.001,True
test_rmse,RF-PCA,Nitrate-N,Phosphorus,-0.8271741349183901,0.001,True
test_rmse,RF-PCA,Nitrate-N,Potassium,0.22431041593721623,0.26085987486318896,False
test_rmse,RF-PCA,Nitrate-N,Sulfate,-0.16331301303729306,0.7391424810518571,False
test_rmse,RF-PCA,Nitrate-N,Zinc,-4.978688838531074,0.001,True
test_rmse,RF-PCA,Nitrate-N,pH,-4.490330695806685,0.001,True
test_rmse,RF-PCA,Phosphorus,Potassium,1.0514845508556063,0.001,True
test_rmse,RF-PCA,Phosphorus,Sulfate,0.663861121881097,0.001,True
test_rmse,RF-PCA,Phosphorus,Zinc,-4.151514703612683,0.001,True
test_rmse,RF-PCA,Phosphorus,pH,-3.663156560888295,0.001,True
test_rmse,RF-PCA,Potassium,Sulfate,-0.3876234289745093,0.001,True
test_rmse,RF-PCA,Potassium,Zinc,-5.20299925446829,0.001,True
test_rmse,RF-PCA,Potassium,pH,-4.7146411117439015,0.001,True
test_rmse,RF-PCA,Sulfate,Zinc,-4.81537582549378,0.001,True
test_rmse,RF-PCA,Sulfate,pH,-4.327017682769393,0.001,True
test_rmse,RF-PCA,Zinc,pH,0.48835814272438816,0.001,True
test_rmse,XGB-PCA,Ammonium-N,Boron,-3.5616667815141945,0.001,True
test_rmse,XGB-PCA,Ammonium-N,Calcium,1.3973550263704102,0.001,True
test_rmse,XGB-PCA,Ammonium-N,Copper,-3.5360837529974862,0.001,True
test_rmse,XGB-PCA,Ammonium-N,Iron,-2.876386954016047,0.001,True
test_rmse,XGB-PCA,Ammonium-N,Magnesium,0.29551149943243016,0.04146044161624429,True
test_rmse,XGB-PCA,Ammonium-N,Manganese,-2.7397600766972525,0.001,True
test_rmse,XGB-PCA,Ammonium-N,Molybdenum,-4.918983181652069,0.001,True
test_rmse,XGB-PCA,Ammonium-N,Nitrate-N,2.0541980769864105,0.001,True
test_rmse,XGB-PCA,Ammonium-N,Phosphorus,1.2642360200266933,0.001,True
test_rmse,XGB-PCA,Ammonium-N,Potassium,2.282351871417915,0.001,True
test_rmse,XGB-PCA,Ammonium-N,Sulfate,1.7455281387345327,0.001,True
test_rmse,XGB-PCA,Ammonium-N,Zinc,-2.8413240405680416,0.001,True
test_rmse,XGB-PCA,Ammonium-N,pH,-2.4094919276264815,0.001,True
test_rmse,XGB-PCA,Boron,Calcium,4.9590218078846044,0.001,True
test_rmse,XGB-PCA,Boron,Copper,0.02558302851670824,0.9,False
