"comparison","p","comp1","comp2","sp1","sp2","mod1","mod2"
"Phosphorus_DL - Phosphorus_XGB-PCA",0.346433836198436,"Phosphorus_DL","Phosphorus_XGB-PCA","Phosphorus","Phosphorus","DL","XGB-PCA"
"Phosphorus_PLS - Phosphorus_XGB-PCA",0.45543559350122,"Phosphorus_PLS","Phosphorus_XGB-PCA","Phosphorus","Phosphorus","PLS","XGB-PCA"
"Phosphorus_RF-PCA - Phosphorus_XGB-PCA",0.425936491010672,"Phosphorus_RF-PCA","Phosphorus_XGB-PCA","Phosphorus","Phosphorus","RF-PCA","XGB-PCA"
"Ammonium-N_DL - Potassium_DL",1.04899367316262e-05,"Ammonium-N_DL","Potassium_DL","Ammonium-N","Potassium","DL","DL"
"Ammonium-N_PLS - Potassium_DL",7.21224027130816e-06,"Ammonium-N_PLS","Potassium_DL","Ammonium-N","Potassium","PLS","DL"
"Ammonium-N_RF-PCA - Potassium_DL",9.27884816885694e-06,"Ammonium-N_RF-PCA","Potassium_DL","Ammonium-N","Potassium","RF-PCA","DL"
"Ammonium-N_XGB-PCA - Potassium_DL",1.4613350528188e-05,"Ammonium-N_XGB-PCA","Potassium_DL","Ammonium-N","Potassium","XGB-PCA","DL"
"Boron_DL - Potassium_DL",9.31412397438173e-18,"Boron_DL","Potassium_DL","Boron","Potassium","DL","DL"
"Boron_PLS - Potassium_DL",7.77946476214836e-19,"Boron_PLS","Potassium_DL","Boron","Potassium","PLS","DL"
"Boron_RF-PCA - Potassium_DL",1.25881303354653e-18,"Boron_RF-PCA","Potassium_DL","Boron","Potassium","RF-PCA","DL"
"Boron_XGB-PCA - Potassium_DL",1.35374941444896e-17,"Boron_XGB-PCA","Potassium_DL","Boron","Potassium","XGB-PCA","DL"
"Calcium_DL - Potassium_DL",0.026420667442928,"Calcium_DL","Potassium_DL","Calcium","Potassium","DL","DL"
"Calcium_PLS - Potassium_DL",0.0121613595255495,"Calcium_PLS","Potassium_DL","Calcium","Potassium","PLS","DL"
"Calcium_RF-PCA - Potassium_DL",0.0241436032480681,"Calcium_RF-PCA","Potassium_DL","Calcium","Potassium","RF-PCA","DL"
"Calcium_XGB-PCA - Potassium_DL",0.0124421480709859,"Calcium_XGB-PCA","Potassium_DL","Calcium","Potassium","XGB-PCA","DL"
"Copper_DL - Potassium_DL",7.38548633181638e-18,"Copper_DL","Potassium_DL","Copper","Potassium","DL","DL"
"Copper_PLS - Potassium_DL",4.0095485671212e-18,"Copper_PLS","Potassium_DL","Copper","Potassium","PLS","DL"
"Copper_RF-PCA - Potassium_DL",1.14455294361812e-18,"Copper_RF-PCA","Potassium_DL","Copper","Potassium","RF-PCA","DL"
"Copper_XGB-PCA - Potassium_DL",3.32363091989669e-18,"Copper_XGB-PCA","Potassium_DL","Copper","Potassium","XGB-PCA","DL"
"Iron_DL - Potassium_DL",1.74965220143948e-13,"Iron_DL","Potassium_DL","Iron","Potassium","DL","DL"
"Iron_PLS - Potassium_DL",5.46778925254149e-12,"Iron_PLS","Potassium_DL","Iron","Potassium","PLS","DL"
"Iron_RF-PCA - Potassium_DL",1.03335543589346e-11,"Iron_RF-PCA","Potassium_DL","Iron","Potassium","RF-PCA","DL"
"Iron_XGB-PCA - Potassium_DL",2.14829513068082e-12,"Iron_XGB-PCA","Potassium_DL","Iron","Potassium","XGB-PCA","DL"
"Magnesium_DL - Potassium_DL",0.000167591632243831,"Magnesium_DL","Potassium_DL","Magnesium","Potassium","DL","DL"
"Magnesium_PLS - Potassium_DL",5.10326858016425e-05,"Magnesium_PLS","Potassium_DL","Magnesium","Potassium","PLS","DL"
"Magnesium_RF-PCA - Potassium_DL",0.000251250653760986,"Magnesium_RF-PCA","Potassium_DL","Magnesium","Potassium","RF-PCA","DL"
"Magnesium_XGB-PCA - Potassium_DL",0.000131111159921745,"Magnesium_XGB-PCA","Potassium_DL","Magnesium","Potassium","XGB-PCA","DL"
"Manganese_DL - Potassium_DL",2.25418646751819e-09,"Manganese_DL","Potassium_DL","Manganese","Potassium","DL","DL"
"Manganese_PLS - Potassium_DL",2.60425936120309e-11,"Manganese_PLS","Potassium_DL","Manganese","Potassium","PLS","DL"
"Manganese_RF-PCA - Potassium_DL",1.31840603914927e-11,"Manganese_RF-PCA","Potassium_DL","Manganese","Potassium","RF-PCA","DL"
"Manganese_XGB-PCA - Potassium_DL",1.07476829463306e-10,"Manganese_XGB-PCA","Potassium_DL","Manganese","Potassium","XGB-PCA","DL"
"Molybdenum_DL - Potassium_DL",9.13499410129639e-23,"Molybdenum_DL","Potassium_DL","Molybdenum","Potassium","DL","DL"
"Molybdenum_PLS - Potassium_DL",1.33842397368527e-23,"Molybdenum_PLS","Potassium_DL","Molybdenum","Potassium","PLS","DL"
"Molybdenum_RF-PCA - Potassium_DL",6.09072784089831e-23,"Molybdenum_RF-PCA","Potassium_DL","Molybdenum","Potassium","RF-PCA","DL"
"Molybdenum_XGB-PCA - Potassium_DL",5.63710002089702e-23,"Molybdenum_XGB-PCA","Potassium_DL","Molybdenum","Potassium","XGB-PCA","DL"
"Nitrate-N_DL - Potassium_DL",0.499024946495651,"Nitrate-N_DL","Potassium_DL","Nitrate-N","Potassium","DL","DL"
"Nitrate-N_PLS - Potassium_DL",0.436501948951904,"Nitrate-N_PLS","Potassium_DL","Nitrate-N","Potassium","PLS","DL"
"Nitrate-N_RF-PCA - Potassium_DL",0.297419804548593,"Nitrate-N_RF-PCA","Potassium_DL","Nitrate-N","Potassium","RF-PCA","DL"
"Nitrate-N_XGB-PCA - Potassium_DL",0.334428459980404,"Nitrate-N_XGB-PCA","Potassium_DL","Nitrate-N","Potassium","XGB-PCA","DL"
"pH_DL - Potassium_DL",1.03614646895348e-07,"pH_DL","Potassium_DL","pH","Potassium","DL","DL"
"pH_PLS - Potassium_DL",5.39226519383661e-08,"pH_PLS","Potassium_DL","pH","Potassium","PLS","DL"
"pH_RF-PCA - Potassium_DL",9.46927310603088e-09,"pH_RF-PCA","Potassium_DL","pH","Potassium","RF-PCA","DL"
"pH_XGB-PCA - Potassium_DL",3.35038956085416e-08,"pH_XGB-PCA","Potassium_DL","pH","Potassium","XGB-PCA","DL"
"Phosphorus_DL - Potassium_DL",0.0168792517434371,"Phosphorus_DL","Potassium_DL","Phosphorus","Potassium","DL","DL"
"Phosphorus_PLS - Potassium_DL",0.00427111933771628,"Phosphorus_PLS","Potassium_DL","Phosphorus","Potassium","PLS","DL"
"Phosphorus_RF-PCA - Potassium_DL",0.00341892161192208,"Phosphorus_RF-PCA","Potassium_DL","Phosphorus","Potassium","RF-PCA","DL"
"Phosphorus_XGB-PCA - Potassium_DL",0.00590265886187173,"Phosphorus_XGB-PCA","Potassium_DL","Phosphorus","Potassium","XGB-PCA","DL"
"Ammonium-N_DL - Potassium_PLS",7.67243773812854e-05,"Ammonium-N_DL","Potassium_PLS","Ammonium-N","Potassium","DL","PLS"
"Ammonium-N_PLS - Potassium_PLS",5.47489597954227e-05,"Ammonium-N_PLS","Potassium_PLS","Ammonium-N","Potassium","PLS","PLS"
"Ammonium-N_RF-PCA - Potassium_PLS",6.87021432786882e-05,"Ammonium-N_RF-PCA","Potassium_PLS","Ammonium-N","Potassium","RF-PCA","PLS"
"Ammonium-N_XGB-PCA - Potassium_PLS",0.000103371524580593,"Ammonium-N_XGB-PCA","Potassium_PLS","Ammonium-N","Potassium","XGB-PCA","PLS"
"Boron_DL - Potassium_PLS",4.74561879981786e-16,"Boron_DL","Potassium_PLS","Boron","Potassium","DL","PLS"
"Boron_PLS - Potassium_PLS",4.51924708789675e-17,"Boron_PLS","Potassium_PLS","Boron","Potassium","PLS","PLS"
"Boron_RF-PCA - Potassium_PLS",7.1313534359447e-17,"Boron_RF-PCA","Potassium_PLS","Boron","Potassium","RF-PCA","PLS"
"Boron_XGB-PCA - Potassium_PLS",6.76008430299143e-16,"Boron_XGB-PCA","Potassium_PLS","Boron","Potassium","XGB-PCA","PLS"
"Calcium_DL - Potassium_PLS",0.0711285928476786,"Calcium_DL","Potassium_PLS","Calcium","Potassium","DL","PLS"
"Calcium_PLS - Potassium_PLS",0.0372756789670987,"Calcium_PLS","Potassium_PLS","Calcium","Potassium","PLS","PLS"
"Calcium_RF-PCA - Potassium_PLS",0.0660266719108601,"Calcium_RF-PCA","Potassium_PLS","Calcium","Potassium","RF-PCA","PLS"
"Calcium_XGB-PCA - Potassium_PLS",0.037997186029148,"Calcium_XGB-PCA","Potassium_PLS","Calcium","Potassium","XGB-PCA","PLS"
"Copper_DL - Potassium_PLS",3.81004223064134e-16,"Copper_DL","Potassium_PLS","Copper","Potassium","DL","PLS"
"Copper_PLS - Potassium_PLS",2.13690908716586e-16,"Copper_PLS","Potassium_PLS","Copper","Potassium","PLS","PLS"
"Copper_RF-PCA - Potassium_PLS",6.51640340961274e-17,"Copper_RF-PCA","Potassium_PLS","Copper","Potassium","RF-PCA","PLS"
"Copper_XGB-PCA - Potassium_PLS",1.78905819270145e-16,"Copper_XGB-PCA","Potassium_PLS","Copper","Potassium","XGB-PCA","PLS"
"Iron_DL - Potassium_PLS",5.05735082197747e-12,"Iron_DL","Potassium_PLS","Iron","Potassium","DL","PLS"
"Iron_PLS - Potassium_PLS",1.26747804467513e-10,"Iron_PLS","Potassium_PLS","Iron","Potassium","PLS","PLS"
"Iron_RF-PCA - Potassium_PLS",2.29594036287523e-10,"Iron_RF-PCA","Potassium_PLS","Iron","Potassium","RF-PCA","PLS"
"Iron_XGB-PCA - Potassium_PLS",5.29472098365238e-11,"Iron_XGB-PCA","Potassium_PLS","Iron","Potassium","XGB-PCA","PLS"
"Magnesium_DL - Potassium_PLS",0.000911363317647578,"Magnesium_DL","Potassium_PLS","Magnesium","Potassium","DL","PLS"
"Magnesium_PLS - Potassium_PLS",0.000316750212586835,"Magnesium_PLS","Potassium_PLS","Magnesium","Potassium","PLS","PLS"
"Magnesium_RF-PCA - Potassium_PLS",0.00130348313565743,"Magnesium_RF-PCA","Potassium_PLS","Magnesium","Potassium","RF-PCA","PLS"
"Magnesium_XGB-PCA - Potassium_PLS",0.000733231933589211,"Magnesium_XGB-PCA","Potassium_PLS","Magnesium","Potassium","XGB-PCA","PLS"
"Manganese_DL - Potassium_PLS",3.41487626752748e-08,"Manganese_DL","Potassium_PLS","Manganese","Potassium","DL","PLS"
"Manganese_PLS - Potassium_PLS",5.43532275649773e-10,"Manganese_PLS","Potassium_PLS","Manganese","Potassium","PLS","PLS"
"Manganese_RF-PCA - Potassium_PLS",2.88170131773562e-10,"Manganese_RF-PCA","Potassium_PLS","Manganese","Potassium","RF-PCA","PLS"
"Manganese_XGB-PCA - Potassium_PLS",2.03306903291751e-09,"Manganese_XGB-PCA","Potassium_PLS","Manganese","Potassium","XGB-PCA","PLS"
"Molybdenum_DL - Potassium_PLS",8.30076312010261e-21,"Molybdenum_DL","Potassium_PLS","Molybdenum","Potassium","DL","PLS"
"Molybdenum_PLS - Potassium_PLS",1.33018708779736e-21,"Molybdenum_PLS","Potassium_PLS","Molybdenum","Potassium","PLS","PLS"
"Molybdenum_RF-PCA - Potassium_PLS",5.64094733393396e-21,"Molybdenum_RF-PCA","Potassium_PLS","Molybdenum","Potassium","RF-PCA","PLS"
"Molybdenum_XGB-PCA - Potassium_PLS",5.2397974594181e-21,"Molybdenum_XGB-PCA","Potassium_PLS","Molybdenum","Potassium","XGB-PCA","PLS"
"Nitrate-N_DL - Potassium_PLS",0.32048818287695,"Nitrate-N_DL","Potassium_PLS","Nitrate-N","Potassium","DL","PLS"
"Nitrate-N_PLS - Potassium_PLS",0.378685817558892,"Nitrate-N_PLS","Potassium_PLS","Nitrate-N","Potassium","PLS","PLS"
"Nitrate-N_RF-PCA - Potassium_PLS",0.474860256091591,"Nitrate-N_RF-PCA","Potassium_PLS","Nitrate-N","Potassium","RF-PCA","PLS"
"Nitrate-N_XGB-PCA - Potassium_PLS",0.483623686676751,"Nitrate-N_XGB-PCA","Potassium_PLS","Nitrate-N","Potassium","XGB-PCA","PLS"
"pH_DL - Potassium_PLS",1.15650939099002e-06,"pH_DL","Potassium_PLS","pH","Potassium","DL","PLS"
"pH_PLS - Potassium_PLS",6.35599925149904e-07,"pH_PLS","Potassium_PLS","pH","Potassium","PLS","PLS"
"pH_RF-PCA - Potassium_PLS",1.28415684260903e-07,"pH_RF-PCA","Potassium_PLS","pH","Potassium","RF-PCA","PLS"
"pH_XGB-PCA - Potassium_PLS",4.10650137250307e-07,"pH_XGB-PCA","Potassium_PLS","pH","Potassium","XGB-PCA","PLS"
"Phosphorus_DL - Potassium_PLS",0.049046865843355,"Phosphorus_DL","Potassium_PLS","Phosphorus","Potassium","DL","PLS"
"Phosphorus_PLS - Potassium_PLS",0.0153448720947756,"Phosphorus_PLS","Potassium_PLS","Phosphorus","Potassium","PLS","PLS"
"Phosphorus_RF-PCA - Potassium_PLS",0.0126804102709152,"Phosphorus_RF-PCA","Potassium_PLS","Phosphorus","Potassium","RF-PCA","PLS"
"Phosphorus_XGB-PCA - Potassium_PLS",0.020224570389976,"Phosphorus_XGB-PCA","Potassium_PLS","Phosphorus","Potassium","XGB-PCA","PLS"
"Potassium_DL - Potassium_PLS",0.319614088139519,"Potassium_DL","Potassium_PLS","Potassium","Potassium","DL","PLS"
"Ammonium-N_DL - Potassium_RF-PCA",7.48979264954954e-06,"Ammonium-N_DL","Potassium_RF-PCA","Ammonium-N","Potassium","DL","RF-PCA"
"Ammonium-N_PLS - Potassium_RF-PCA",5.11893067536621e-06,"Ammonium-N_PLS","Potassium_RF-PCA","Ammonium-N","Potassium","PLS","RF-PCA"
"Ammonium-N_RF-PCA - Potassium_RF-PCA",6.61209209654908e-06,"Ammonium-N_RF-PCA","Potassium_RF-PCA","Ammonium-N","Potassium","RF-PCA","RF-PCA"
"Ammonium-N_XGB-PCA - Potassium_RF-PCA",1.04899367316263e-05,"Ammonium-N_XGB-PCA","Potassium_RF-PCA","Ammonium-N","Potassium","XGB-PCA","RF-PCA"
"Boron_DL - Potassium_RF-PCA",4.87606861807098e-18,"Boron_DL","Potassium_RF-PCA","Boron","Potassium","DL","RF-PCA"
"Boron_PLS - Potassium_RF-PCA",3.98824828526918e-19,"Boron_PLS","Potassium_RF-PCA","Boron","Potassium","PLS","RF-PCA"
"Boron_RF-PCA - Potassium_RF-PCA",6.47940140077773e-19,"Boron_RF-PCA","Potassium_RF-PCA","Boron","Potassium","RF-PCA","RF-PCA"
"Boron_XGB-PCA - Potassium_RF-PCA",7.10986109772186e-18,"Boron_XGB-PCA","Potassium_RF-PCA","Boron","Potassium","XGB-PCA","RF-PCA"
"Calcium_DL - Potassium_RF-PCA",0.0221624773314377,"Calcium_DL","Potassium_RF-PCA","Calcium","Potassium","DL","RF-PCA"
"Calcium_PLS - Potassium_RF-PCA",0.00998842589494613,"Calcium_PLS","Potassium_RF-PCA","Calcium","Potassium","PLS","RF-PCA"
"Calcium_RF-PCA - Potassium_RF-PCA",0.0202006894131638,"Calcium_RF-PCA","Potassium_RF-PCA","Calcium","Potassium","RF-PCA","RF-PCA"
"Calcium_XGB-PCA - Potassium_RF-PCA",0.0102251061285015,"Calcium_XGB-PCA","Potassium_RF-PCA","Calcium","Potassium","XGB-PCA","RF-PCA"
"Copper_DL - Potassium_RF-PCA",3.85873278212587e-18,"Copper_DL","Potassium_RF-PCA","Copper","Potassium","DL","RF-PCA"
"Copper_PLS - Potassium_RF-PCA",2.08402735604419e-18,"Copper_PLS","Potassium_RF-PCA","Copper","Potassium","PLS","RF-PCA"
"Copper_RF-PCA - Potassium_RF-PCA",5.88659911474612e-19,"Copper_RF-PCA","Potassium_RF-PCA","Copper","Potassium","RF-PCA","RF-PCA"
"Copper_XGB-PCA - Potassium_RF-PCA",1.7247684448062e-18,"Copper_XGB-PCA","Potassium_RF-PCA","Copper","Potassium","XGB-PCA","RF-PCA"
"Iron_DL - Potassium_RF-PCA",1.00275419620157e-13,"Iron_DL","Potassium_RF-PCA","Iron","Potassium","DL","RF-PCA"
"Iron_PLS - Potassium_RF-PCA",3.24613109027343e-12,"Iron_PLS","Potassium_RF-PCA","Iron","Potassium","PLS","RF-PCA"
"Iron_RF-PCA - Potassium_RF-PCA",6.17656257817349e-12,"Iron_RF-PCA","Potassium_RF-PCA","Iron","Potassium","RF-PCA","RF-PCA"
"Iron_XGB-PCA - Potassium_RF-PCA",1.26297584092678e-12,"Iron_XGB-PCA","Potassium_RF-PCA","Iron","Potassium","XGB-PCA","RF-PCA"
"Magnesium_DL - Potassium_RF-PCA",0.000125488716552545,"Magnesium_DL","Potassium_RF-PCA","Magnesium","Potassium","DL","RF-PCA"
"Magnesium_PLS - Potassium_RF-PCA",3.74093083586398e-05,"Magnesium_PLS","Potassium_RF-PCA","Magnesium","Potassium","PLS","RF-PCA"
"Magnesium_RF-PCA - Potassium_RF-PCA",0.000189558948733649,"Magnesium_RF-PCA","Potassium_RF-PCA","Magnesium","Potassium","RF-PCA","RF-PCA"
"Magnesium_XGB-PCA - Potassium_RF-PCA",9.77323330481637e-05,"Magnesium_XGB-PCA","Potassium_RF-PCA","Magnesium","Potassium","XGB-PCA","RF-PCA"
"Manganese_DL - Potassium_RF-PCA",1.43242336190526e-09,"Manganese_DL","Potassium_RF-PCA","Manganese","Potassium","DL","RF-PCA"
"Manganese_PLS - Potassium_RF-PCA",1.57225466367345e-11,"Manganese_PLS","Potassium_RF-PCA","Manganese","Potassium","PLS","RF-PCA"
"Manganese_RF-PCA - Potassium_RF-PCA",7.90100921861925e-12,"Manganese_RF-PCA","Potassium_RF-PCA","Manganese","Potassium","RF-PCA","RF-PCA"
"Manganese_XGB-PCA - Potassium_RF-PCA",6.59140613074615e-11,"Manganese_XGB-PCA","Potassium_RF-PCA","Manganese","Potassium","XGB-PCA","RF-PCA"
"Molybdenum_DL - Potassium_RF-PCA",4.36036946032629e-23,"Molybdenum_DL","Potassium_RF-PCA","Molybdenum","Potassium","DL","RF-PCA"
"Molybdenum_PLS - Potassium_RF-PCA",6.2979294556408e-24,"Molybdenum_PLS","Potassium_RF-PCA","Molybdenum","Potassium","PLS","RF-PCA"
"Molybdenum_RF-PCA - Potassium_RF-PCA",2.89843518951474e-23,"Molybdenum_RF-PCA","Potassium_RF-PCA","Molybdenum","Potassium","RF-PCA","RF-PCA"
"Molybdenum_XGB-PCA - Potassium_RF-PCA",2.6810109185499e-23,"Molybdenum_XGB-PCA","Potassium_RF-PCA","Molybdenum","Potassium","XGB-PCA","RF-PCA"
"Nitrate-N_DL - Potassium_RF-PCA",0.469218883278937,"Nitrate-N_DL","Potassium_RF-PCA","Nitrate-N","Potassium","DL","RF-PCA"
"Nitrate-N_PLS - Potassium_RF-PCA",0.407246597122109,"Nitrate-N_PLS","Potassium_RF-PCA","Nitrate-N","Potassium","PLS","RF-PCA"
"Nitrate-N_RF-PCA - Potassium_RF-PCA",0.272049769673463,"Nitrate-N_RF-PCA","Potassium_RF-PCA","Nitrate-N","Potassium","RF-PCA","RF-PCA"
"Nitrate-N_XGB-PCA - Potassium_RF-PCA",0.307655542758467,"Nitrate-N_XGB-PCA","Potassium_RF-PCA","Nitrate-N","Potassium","XGB-PCA","RF-PCA"
"pH_DL - Potassium_RF-PCA",6.91386403472213e-08,"pH_DL","Potassium_RF-PCA","pH","Potassium","DL","RF-PCA"
"pH_PLS - Potassium_RF-PCA",3.56682151662963e-08,"pH_PLS","Potassium_RF-PCA","pH","Potassium","PLS","RF-PCA"
"pH_RF-PCA - Potassium_RF-PCA",6.12473317460473e-09,"pH_RF-PCA","Potassium_RF-PCA","pH","Potassium","RF-PCA","RF-PCA"
"pH_XGB-PCA - Potassium_RF-PCA",2.20237642793622e-08,"pH_XGB-PCA","Potassium_RF-PCA","pH","Potassium","XGB-PCA","RF-PCA"
"Phosphorus_DL - Potassium_RF-PCA",0.0139840362238194,"Phosphorus_DL","Potassium_RF-PCA","Phosphorus","Potassium","DL","RF-PCA"
"Phosphorus_PLS - Potassium_RF-PCA",0.0034189216119221,"Phosphorus_PLS","Potassium_RF-PCA","Phosphorus","Potassium","PLS","RF-PCA"
"Phosphorus_RF-PCA - Potassium_RF-PCA",0.00272272348922959,"Phosphorus_RF-PCA","Potassium_RF-PCA","Phosphorus","Potassium","RF-PCA","RF-PCA"
"Phosphorus_XGB-PCA - Potassium_RF-PCA",0.00476128502786342,"Phosphorus_XGB-PCA","Potassium_RF-PCA","Phosphorus","Potassium","XGB-PCA","RF-PCA"
"Potassium_DL - Potassium_RF-PCA",0.470191124769952,"Potassium_DL","Potassium_RF-PCA","Potassium","Potassium","DL","RF-PCA"
"Potassium_PLS - Potassium_RF-PCA",0.293369515341471,"Potassium_PLS","Potassium_RF-PCA","Potassium","Potassium","PLS","RF-PCA"
"Ammonium-N_DL - Potassium_XGB-PCA",4.81573283408057e-06,"Ammonium-N_DL","Potassium_XGB-PCA","Ammonium-N","Potassium","DL","XGB-PCA"
"Ammonium-N_PLS - Potassium_XGB-PCA",3.2661444533045e-06,"Ammonium-N_PLS","Potassium_XGB-PCA","Ammonium-N","Potassium","PLS","XGB-PCA"
"Ammonium-N_RF-PCA - Potassium_XGB-PCA",4.24065438042358e-06,"Ammonium-N_RF-PCA","Potassium_XGB-PCA","Ammonium-N","Potassium","RF-PCA","XGB-PCA"
"Ammonium-N_XGB-PCA - Potassium_XGB-PCA",6.79148341522494e-06,"Ammonium-N_XGB-PCA","Potassium_XGB-PCA","Ammonium-N","Potassium","XGB-PCA","XGB-PCA"
"Boron_DL - Potassium_XGB-PCA",2.10200536269781e-18,"Boron_DL","Potassium_XGB-PCA","Boron","Potassium","DL","XGB-PCA"
"Boron_PLS - Potassium_XGB-PCA",1.67352646075118e-19,"Boron_PLS","Potassium_XGB-PCA","Boron","Potassium","PLS","XGB-PCA"
"Boron_RF-PCA - Potassium_XGB-PCA",2.73292483802444e-19,"Boron_RF-PCA","Potassium_XGB-PCA","Boron","Potassium","RF-PCA","XGB-PCA"
"Boron_XGB-PCA - Potassium_XGB-PCA",3.07766809110199e-18,"Boron_XGB-PCA","Potassium_XGB-PCA","Boron","Potassium","XGB-PCA","XGB-PCA"
"Calcium_DL - Potassium_XGB-PCA",0.0175456938666026,"Calcium_DL","Potassium_XGB-PCA","Calcium","Potassium","DL","XGB-PCA"
"Calcium_PLS - Potassium_XGB-PCA",0.00769477148084033,"Calcium_PLS","Potassium_XGB-PCA","Calcium","Potassium","PLS","XGB-PCA"
"Calcium_RF-PCA - Potassium_XGB-PCA",0.0159397198520434,"Calcium_RF-PCA","Potassium_XGB-PCA","Calcium","Potassium","RF-PCA","XGB-PCA"
"Calcium_XGB-PCA - Potassium_XGB-PCA",0.00788314658039219,"Calcium_XGB-PCA","Potassium_XGB-PCA","Calcium","Potassium","XGB-PCA","XGB-PCA"
"Copper_DL - Potassium_XGB-PCA",1.65919838820791e-18,"Copper_DL","Potassium_XGB-PCA","Copper","Potassium","DL","XGB-PCA"
"Copper_PLS - Potassium_XGB-PCA",8.90121770149373e-19,"Copper_PLS","Potassium_XGB-PCA","Copper","Potassium","PLS","XGB-PCA"
"Copper_RF-PCA - Potassium_XGB-PCA",2.48034930602778e-19,"Copper_RF-PCA","Potassium_XGB-PCA","Copper","Potassium","RF-PCA","XGB-PCA"
"Copper_XGB-PCA - Potassium_XGB-PCA",7.35170822485497e-19,"Copper_XGB-PCA","Potassium_XGB-PCA","Copper","Potassium","XGB-PCA","XGB-PCA"
"Iron_DL - Potassium_XGB-PCA",4.85729501846633e-14,"Iron_DL","Potassium_XGB-PCA","Iron","Potassium","DL","XGB-PCA"
"Iron_PLS - Potassium_XGB-PCA",1.6454648818146e-12,"Iron_PLS","Potassium_XGB-PCA","Iron","Potassium","PLS","XGB-PCA"
"Iron_RF-PCA - Potassium_XGB-PCA",3.15834957001434e-12,"Iron_RF-PCA","Potassium_XGB-PCA","Iron","Potassium","RF-PCA","XGB-PCA"
"Iron_XGB-PCA - Potassium_XGB-PCA",6.32177437666783e-13,"Iron_XGB-PCA","Potassium_XGB-PCA","Iron","Potassium","XGB-PCA","XGB-PCA"
"Magnesium_DL - Potassium_XGB-PCA",8.57898090214517e-05,"Magnesium_DL","Potassium_XGB-PCA","Magnesium","Potassium","DL","XGB-PCA"
"Magnesium_PLS - Potassium_XGB-PCA",2.48837986909997e-05,"Magnesium_PLS","Potassium_XGB-PCA","Magnesium","Potassium","PLS","XGB-PCA"
"Magnesium_RF-PCA - Potassium_XGB-PCA",0.000130861873036141,"Magnesium_RF-PCA","Potassium_XGB-PCA","Magnesium","Potassium","RF-PCA","XGB-PCA"
"Magnesium_XGB-PCA - Potassium_XGB-PCA",6.64276535620878e-05,"Magnesium_XGB-PCA","Potassium_XGB-PCA","Magnesium","Potassium","XGB-PCA","XGB-PCA"
"Manganese_DL - Potassium_XGB-PCA",7.92560514637728e-10,"Manganese_DL","Potassium_XGB-PCA","Manganese","Potassium","DL","XGB-PCA"
"Manganese_PLS - Potassium_XGB-PCA",8.14383336766739e-12,"Manganese_PLS","Potassium_XGB-PCA","Manganese","Potassium","PLS","XGB-PCA"
"Manganese_RF-PCA - Potassium_XGB-PCA",4.05377472290839e-12,"Manganese_RF-PCA","Potassium_XGB-PCA","Manganese","Potassium","RF-PCA","XGB-PCA"
"Manganese_XGB-PCA - Potassium_XGB-PCA",3.48397910335914e-11,"Manganese_XGB-PCA","Potassium_XGB-PCA","Manganese","Potassium","XGB-PCA","XGB-PCA"
"Molybdenum_DL - Potassium_XGB-PCA",1.66889385576225e-23,"Molybdenum_DL","Potassium_XGB-PCA","Molybdenum","Potassium","DL","XGB-PCA"
"Molybdenum_PLS - Potassium_XGB-PCA",2.36649109917748e-24,"Molybdenum_PLS","Potassium_XGB-PCA","Molybdenum","Potassium","PLS","XGB-PCA"
"Molybdenum_RF-PCA - Potassium_XGB-PCA",1.10501543217397e-23,"Molybdenum_RF-PCA","Potassium_XGB-PCA","Molybdenum","Potassium","RF-PCA","XGB-PCA"
"Molybdenum_XGB-PCA - Potassium_XGB-PCA",1.02136125490912e-23,"Molybdenum_XGB-PCA","Potassium_XGB-PCA","Molybdenum","Potassium","XGB-PCA","XGB-PCA"
"Nitrate-N_DL - Potassium_XGB-PCA",0.431117016858593,"Nitrate-N_DL","Potassium_XGB-PCA","Nitrate-N","Potassium","DL","XGB-PCA"
"Nitrate-N_PLS - Potassium_XGB-PCA",0.370348295004551,"Nitrate-N_PLS","Potassium_XGB-PCA","Nitrate-N","Potassium","PLS","XGB-PCA"
"Nitrate-N_RF-PCA - Potassium_XGB-PCA",0.241051897703071,"Nitrate-N_RF-PCA","Potassium_XGB-PCA","Nitrate-N","Potassium","RF-PCA","XGB-PCA"
"Nitrate-N_XGB-PCA - Potassium_XGB-PCA",0.274651702747576,"Nitrate-N_XGB-PCA","Potassium_XGB-PCA","Nitrate-N","Potassium","XGB-PCA","XGB-PCA"
"pH_DL - Potassium_XGB-PCA",4.07400692985914e-08,"pH_DL","Potassium_XGB-PCA","pH","Potassium","DL","XGB-PCA"
"pH_PLS - Potassium_XGB-PCA",2.07825560510049e-08,"pH_PLS","Potassium_XGB-PCA","pH","Potassium","PLS","XGB-PCA"
"pH_RF-PCA - Potassium_XGB-PCA",3.46700847053917e-09,"pH_RF-PCA","Potassium_XGB-PCA","pH","Potassium","RF-PCA","XGB-PCA"
"pH_XGB-PCA - Potassium_XGB-PCA",1.27295205949792e-08,"pH_XGB-PCA","Potassium_XGB-PCA","pH","Potassium","XGB-PCA","XGB-PCA"
"Phosphorus_DL - Potassium_XGB-PCA",0.0108943467038644,"Phosphorus_DL","Potassium_XGB-PCA","Phosphorus","Potassium","DL","XGB-PCA"
