"comparison","p","comp1","comp2","sp1","sp2","mod1","mod2"
"pH_XGB-PCA - Phosphorus_XGB-PCA",0.0508603028976984,"pH_XGB-PCA","Phosphorus_XGB-PCA","pH","Phosphorus","XGB-PCA","XGB-PCA"
"Phosphorus_DL - Phosphorus_XGB-PCA",0.16802545189693,"Phosphorus_DL","Phosphorus_XGB-PCA","Phosphorus","Phosphorus","DL","XGB-PCA"
"Phosphorus_PLS - Phosphorus_XGB-PCA",0.259701957043925,"Phosphorus_PLS","Phosphorus_XGB-PCA","Phosphorus","Phosphorus","PLS","XGB-PCA"
"Phosphorus_RF-PCA - Phosphorus_XGB-PCA",0.149008004253015,"Phosphorus_RF-PCA","Phosphorus_XGB-PCA","Phosphorus","Phosphorus","RF-PCA","XGB-PCA"
"Ammonium-N_DL - Potassium_DL",0.0137590574455342,"Ammonium-N_DL","Potassium_DL","Ammonium-N","Potassium","DL","DL"
"Ammonium-N_PLS - Potassium_DL",0.0366045710904071,"Ammonium-N_PLS","Potassium_DL","Ammonium-N","Potassium","PLS","DL"
"Ammonium-N_RF-PCA - Potassium_DL",0.0129715279536557,"Ammonium-N_RF-PCA","Potassium_DL","Ammonium-N","Potassium","RF-PCA","DL"
"Ammonium-N_XGB-PCA - Potassium_DL",0.00169755435272614,"Ammonium-N_XGB-PCA","Potassium_DL","Ammonium-N","Potassium","XGB-PCA","DL"
"Boron_DL - Potassium_DL",0.00138992458831539,"Boron_DL","Potassium_DL","Boron","Potassium","DL","DL"
"Boron_PLS - Potassium_DL",0.0338342132004224,"Boron_PLS","Potassium_DL","Boron","Potassium","PLS","DL"
"Boron_RF-PCA - Potassium_DL",0.0163139898568125,"Boron_RF-PCA","Potassium_DL","Boron","Potassium","RF-PCA","DL"
"Boron_XGB-PCA - Potassium_DL",0.00192381091491946,"Boron_XGB-PCA","Potassium_DL","Boron","Potassium","XGB-PCA","DL"
"Calcium_DL - Potassium_DL",0.0225525793455849,"Calcium_DL","Potassium_DL","Calcium","Potassium","DL","DL"
"Calcium_PLS - Potassium_DL",0.00528613303036684,"Calcium_PLS","Potassium_DL","Calcium","Potassium","PLS","DL"
"Calcium_RF-PCA - Potassium_DL",0.01122141263935,"Calcium_RF-PCA","Potassium_DL","Calcium","Potassium","RF-PCA","DL"
"Calcium_XGB-PCA - Potassium_DL",0.00398528426718565,"Calcium_XGB-PCA","Potassium_DL","Calcium","Potassium","XGB-PCA","DL"
"Copper_DL - Potassium_DL",0.385770812761912,"Copper_DL","Potassium_DL","Copper","Potassium","DL","DL"
"Copper_PLS - Potassium_DL",0.463195305084658,"Copper_PLS","Potassium_DL","Copper","Potassium","PLS","DL"
"Copper_RF-PCA - Potassium_DL",0.209821278850281,"Copper_RF-PCA","Potassium_DL","Copper","Potassium","RF-PCA","DL"
"Copper_XGB-PCA - Potassium_DL",0.422107237114962,"Copper_XGB-PCA","Potassium_DL","Copper","Potassium","XGB-PCA","DL"
"Iron_DL - Potassium_DL",0.0012785260218768,"Iron_DL","Potassium_DL","Iron","Potassium","DL","DL"
"Iron_PLS - Potassium_DL",0.00123590020028046,"Iron_PLS","Potassium_DL","Iron","Potassium","PLS","DL"
"Iron_RF-PCA - Potassium_DL",0.000643464927958965,"Iron_RF-PCA","Potassium_DL","Iron","Potassium","RF-PCA","DL"
"Iron_XGB-PCA - Potassium_DL",0.000357696653858639,"Iron_XGB-PCA","Potassium_DL","Iron","Potassium","XGB-PCA","DL"
"Magnesium_DL - Potassium_DL",0.0228158509052663,"Magnesium_DL","Potassium_DL","Magnesium","Potassium","DL","DL"
"Magnesium_PLS - Potassium_DL",0.000312792407301032,"Magnesium_PLS","Potassium_DL","Magnesium","Potassium","PLS","DL"
"Magnesium_RF-PCA - Potassium_DL",0.0106167167747721,"Magnesium_RF-PCA","Potassium_DL","Magnesium","Potassium","RF-PCA","DL"
"Magnesium_XGB-PCA - Potassium_DL",0.00215382227148987,"Magnesium_XGB-PCA","Potassium_DL","Magnesium","Potassium","XGB-PCA","DL"
"Manganese_DL - Potassium_DL",9.32639544462219e-08,"Manganese_DL","Potassium_DL","Manganese","Potassium","DL","DL"
"Manganese_PLS - Potassium_DL",4.83299184424347e-05,"Manganese_PLS","Potassium_DL","Manganese","Potassium","PLS","DL"
"Manganese_RF-PCA - Potassium_DL",0.000102774289453645,"Manganese_RF-PCA","Potassium_DL","Manganese","Potassium","RF-PCA","DL"
"Manganese_XGB-PCA - Potassium_DL",5.97880887088495e-06,"Manganese_XGB-PCA","Potassium_DL","Manganese","Potassium","XGB-PCA","DL"
"Molybdenum_DL - Potassium_DL",0.00225537142574703,"Molybdenum_DL","Potassium_DL","Molybdenum","Potassium","DL","DL"
"Molybdenum_PLS - Potassium_DL",0.252934501636008,"Molybdenum_PLS","Potassium_DL","Molybdenum","Potassium","PLS","DL"
"Molybdenum_RF-PCA - Potassium_DL",0.0795949885931745,"Molybdenum_RF-PCA","Potassium_DL","Molybdenum","Potassium","RF-PCA","DL"
"Molybdenum_XGB-PCA - Potassium_DL",0.0661522389247446,"Molybdenum_XGB-PCA","Potassium_DL","Molybdenum","Potassium","XGB-PCA","DL"
"Nitrate-N_DL - Potassium_DL",5.89544114478545e-05,"Nitrate-N_DL","Potassium_DL","Nitrate-N","Potassium","DL","DL"
"Nitrate-N_PLS - Potassium_DL",0.000841411320336765,"Nitrate-N_PLS","Potassium_DL","Nitrate-N","Potassium","PLS","DL"
"Nitrate-N_RF-PCA - Potassium_DL",0.0571248221331487,"Nitrate-N_RF-PCA","Potassium_DL","Nitrate-N","Potassium","RF-PCA","DL"
"Nitrate-N_XGB-PCA - Potassium_DL",0.0149159445778132,"Nitrate-N_XGB-PCA","Potassium_DL","Nitrate-N","Potassium","XGB-PCA","DL"
"pH_DL - Potassium_DL",0.000436772269884266,"pH_DL","Potassium_DL","pH","Potassium","DL","DL"
"pH_PLS - Potassium_DL",0.00047919228785739,"pH_PLS","Potassium_DL","pH","Potassium","PLS","DL"
"pH_RF-PCA - Potassium_DL",0.0854708322518422,"pH_RF-PCA","Potassium_DL","pH","Potassium","RF-PCA","DL"
"pH_XGB-PCA - Potassium_DL",0.0117504787189856,"pH_XGB-PCA","Potassium_DL","pH","Potassium","XGB-PCA","DL"
"Phosphorus_DL - Potassium_DL",5.75890821702946e-07,"Phosphorus_DL","Potassium_DL","Phosphorus","Potassium","DL","DL"
"Phosphorus_PLS - Potassium_DL",0.000562000593390046,"Phosphorus_PLS","Potassium_DL","Phosphorus","Potassium","PLS","DL"
"Phosphorus_RF-PCA - Potassium_DL",0.00211111952528436,"Phosphorus_RF-PCA","Potassium_DL","Phosphorus","Potassium","RF-PCA","DL"
"Phosphorus_XGB-PCA - Potassium_DL",4.77479413518043e-05,"Phosphorus_XGB-PCA","Potassium_DL","Phosphorus","Potassium","XGB-PCA","DL"
"Ammonium-N_DL - Potassium_PLS",0.000184685667385882,"Ammonium-N_DL","Potassium_PLS","Ammonium-N","Potassium","DL","PLS"
"Ammonium-N_PLS - Potassium_PLS",0.000820585953772755,"Ammonium-N_PLS","Potassium_PLS","Ammonium-N","Potassium","PLS","PLS"
"Ammonium-N_RF-PCA - Potassium_PLS",0.000169168579902009,"Ammonium-N_RF-PCA","Potassium_PLS","Ammonium-N","Potassium","RF-PCA","PLS"
"Ammonium-N_XGB-PCA - Potassium_PLS",9.0771015511809e-06,"Ammonium-N_XGB-PCA","Potassium_PLS","Ammonium-N","Potassium","XGB-PCA","PLS"
"Boron_DL - Potassium_PLS",6.86759186333173e-06,"Boron_DL","Potassium_PLS","Boron","Potassium","DL","PLS"
"Boron_PLS - Potassium_PLS",0.00072584280475263,"Boron_PLS","Potassium_PLS","Boron","Potassium","PLS","PLS"
"Boron_RF-PCA - Potassium_PLS",0.000238281447821441,"Boron_RF-PCA","Potassium_PLS","Boron","Potassium","RF-PCA","PLS"
"Boron_XGB-PCA - Potassium_PLS",1.08154320286533e-05,"Boron_XGB-PCA","Potassium_PLS","Boron","Potassium","XGB-PCA","PLS"
"Calcium_DL - Potassium_PLS",0.258910269549815,"Calcium_DL","Potassium_PLS","Calcium","Potassium","DL","PLS"
"Calcium_PLS - Potassium_PLS",0.115154387325757,"Calcium_PLS","Potassium_PLS","Calcium","Potassium","PLS","PLS"
"Calcium_RF-PCA - Potassium_PLS",0.177268532558522,"Calcium_RF-PCA","Potassium_PLS","Calcium","Potassium","RF-PCA","PLS"
"Calcium_XGB-PCA - Potassium_PLS",0.0974274353680446,"Calcium_XGB-PCA","Potassium_PLS","Calcium","Potassium","XGB-PCA","PLS"
"Copper_DL - Potassium_PLS",0.0497458564828306,"Copper_DL","Potassium_PLS","Copper","Potassium","DL","PLS"
"Copper_PLS - Potassium_PLS",0.07361982387165,"Copper_PLS","Potassium_PLS","Copper","Potassium","PLS","PLS"
"Copper_RF-PCA - Potassium_PLS",0.291186333669428,"Copper_RF-PCA","Potassium_PLS","Copper","Potassium","RF-PCA","PLS"
"Copper_XGB-PCA - Potassium_PLS",0.12293113910397,"Copper_XGB-PCA","Potassium_PLS","Copper","Potassium","XGB-PCA","PLS"
"Iron_DL - Potassium_PLS",0.0485031814579627,"Iron_DL","Potassium_PLS","Iron","Potassium","DL","PLS"
"Iron_PLS - Potassium_PLS",0.0474786274291095,"Iron_PLS","Potassium_PLS","Iron","Potassium","PLS","PLS"
"Iron_RF-PCA - Potassium_PLS",0.0313075568349528,"Iron_RF-PCA","Potassium_PLS","Iron","Potassium","RF-PCA","PLS"
"Iron_XGB-PCA - Potassium_PLS",0.021349263784862,"Iron_XGB-PCA","Potassium_PLS","Iron","Potassium","XGB-PCA","PLS"
"Magnesium_DL - Potassium_PLS",0.260494892147259,"Magnesium_DL","Potassium_PLS","Magnesium","Potassium","DL","PLS"
"Magnesium_PLS - Potassium_PLS",0.0195416647217945,"Magnesium_PLS","Potassium_PLS","Magnesium","Potassium","PLS","PLS"
"Magnesium_RF-PCA - Potassium_PLS",0.171859139117923,"Magnesium_RF-PCA","Potassium_PLS","Magnesium","Potassium","RF-PCA","PLS"
"Magnesium_XGB-PCA - Potassium_PLS",0.0670998956328585,"Magnesium_XGB-PCA","Potassium_PLS","Magnesium","Potassium","XGB-PCA","PLS"
"Manganese_DL - Potassium_PLS",2.52847269122418e-11,"Manganese_DL","Potassium_PLS","Manganese","Potassium","DL","PLS"
"Manganese_PLS - Potassium_PLS",7.36949025207709e-08,"Manganese_PLS","Potassium_PLS","Manganese","Potassium","PLS","PLS"
"Manganese_RF-PCA - Potassium_PLS",1.99890952497441e-07,"Manganese_RF-PCA","Potassium_PLS","Manganese","Potassium","RF-PCA","PLS"
"Manganese_XGB-PCA - Potassium_PLS",4.86633466734295e-09,"Manganese_XGB-PCA","Potassium_PLS","Manganese","Potassium","XGB-PCA","PLS"
"Molybdenum_DL - Potassium_PLS",1.35232786603615e-05,"Molybdenum_DL","Potassium_PLS","Molybdenum","Potassium","DL","PLS"
"Molybdenum_PLS - Potassium_PLS",0.0215753890402447,"Molybdenum_PLS","Potassium_PLS","Molybdenum","Potassium","PLS","PLS"
"Molybdenum_RF-PCA - Potassium_PLS",0.00284819154771634,"Molybdenum_RF-PCA","Potassium_PLS","Molybdenum","Potassium","RF-PCA","PLS"
"Molybdenum_XGB-PCA - Potassium_PLS",0.00210461846600469,"Molybdenum_XGB-PCA","Potassium_PLS","Molybdenum","Potassium","XGB-PCA","PLS"
"Nitrate-N_DL - Potassium_PLS",9.57537402358119e-08,"Nitrate-N_DL","Potassium_PLS","Nitrate-N","Potassium","DL","PLS"
"Nitrate-N_PLS - Potassium_PLS",3.42784977889409e-06,"Nitrate-N_PLS","Potassium_PLS","Nitrate-N","Potassium","PLS","PLS"
"Nitrate-N_RF-PCA - Potassium_PLS",0.00166054684369968,"Nitrate-N_RF-PCA","Potassium_PLS","Nitrate-N","Potassium","RF-PCA","PLS"
"Nitrate-N_XGB-PCA - Potassium_PLS",0.000208346689785534,"Nitrate-N_XGB-PCA","Potassium_PLS","Nitrate-N","Potassium","XGB-PCA","PLS"
"pH_DL - Potassium_PLS",1.3974914399576e-06,"pH_DL","Potassium_PLS","pH","Potassium","DL","PLS"
"pH_PLS - Potassium_PLS",1.58542672456194e-06,"pH_PLS","Potassium_PLS","pH","Potassium","PLS","PLS"
"pH_RF-PCA - Potassium_PLS",0.00320391144973021,"pH_RF-PCA","Potassium_PLS","pH","Potassium","RF-PCA","PLS"
"pH_XGB-PCA - Potassium_PLS",0.000146079545342,"pH_XGB-PCA","Potassium_PLS","pH","Potassium","XGB-PCA","PLS"
"Phosphorus_DL - Potassium_PLS",2.47437622651328e-10,"Phosphorus_DL","Potassium_PLS","Phosphorus","Potassium","DL","PLS"
"Phosphorus_PLS - Potassium_PLS",1.97060156551548e-06,"Phosphorus_PLS","Potassium_PLS","Phosphorus","Potassium","PLS","PLS"
"Phosphorus_RF-PCA - Potassium_PLS",1.23225063879594e-05,"Phosphorus_RF-PCA","Potassium_PLS","Phosphorus","Potassium","RF-PCA","PLS"
"Phosphorus_XGB-PCA - Potassium_PLS",7.25293408494937e-08,"Phosphorus_XGB-PCA","Potassium_PLS","Phosphorus","Potassium","XGB-PCA","PLS"
"Potassium_DL - Potassium_PLS",0.0873963518324264,"Potassium_DL","Potassium_PLS","Potassium","Potassium","DL","PLS"
"Ammonium-N_DL - Potassium_RF-PCA",0.00273504186109706,"Ammonium-N_DL","Potassium_RF-PCA","Ammonium-N","Potassium","DL","RF-PCA"
"Ammonium-N_PLS - Potassium_RF-PCA",0.00900532453749244,"Ammonium-N_PLS","Potassium_RF-PCA","Ammonium-N","Potassium","PLS","RF-PCA"
"Ammonium-N_RF-PCA - Potassium_RF-PCA",0.00254771863482684,"Ammonium-N_RF-PCA","Potassium_RF-PCA","Ammonium-N","Potassium","RF-PCA","RF-PCA"
"Ammonium-N_XGB-PCA - Potassium_RF-PCA",0.000229703976541794,"Ammonium-N_XGB-PCA","Potassium_RF-PCA","Ammonium-N","Potassium","XGB-PCA","RF-PCA"
"Boron_DL - Potassium_RF-PCA",0.000181953780561116,"Boron_DL","Potassium_RF-PCA","Boron","Potassium","DL","RF-PCA"
"Boron_PLS - Potassium_RF-PCA",0.00817331476676112,"Boron_PLS","Potassium_RF-PCA","Boron","Potassium","PLS","RF-PCA"
"Boron_RF-PCA - Potassium_RF-PCA",0.00335903246056201,"Boron_RF-PCA","Potassium_RF-PCA","Boron","Potassium","RF-PCA","RF-PCA"
"Boron_XGB-PCA - Potassium_RF-PCA",0.000265840155216359,"Boron_XGB-PCA","Potassium_RF-PCA","Boron","Potassium","XGB-PCA","RF-PCA"
"Calcium_DL - Potassium_RF-PCA",0.0763875040504195,"Calcium_DL","Potassium_RF-PCA","Calcium","Potassium","DL","RF-PCA"
"Calcium_PLS - Potassium_RF-PCA",0.0237030900728733,"Calcium_PLS","Potassium_RF-PCA","Calcium","Potassium","PLS","RF-PCA"
"Calcium_RF-PCA - Potassium_RF-PCA",0.0437334309346364,"Calcium_RF-PCA","Potassium_RF-PCA","Calcium","Potassium","RF-PCA","RF-PCA"
"Calcium_XGB-PCA - Potassium_RF-PCA",0.0187884852514358,"Calcium_XGB-PCA","Potassium_RF-PCA","Calcium","Potassium","XGB-PCA","RF-PCA"
"Copper_DL - Potassium_RF-PCA",0.193729830784583,"Copper_DL","Potassium_RF-PCA","Copper","Potassium","DL","RF-PCA"
"Copper_PLS - Potassium_RF-PCA",0.252622010529291,"Copper_PLS","Potassium_RF-PCA","Copper","Potassium","PLS","RF-PCA"
"Copper_RF-PCA - Potassium_RF-PCA",0.407815843283195,"Copper_RF-PCA","Potassium_RF-PCA","Copper","Potassium","RF-PCA","RF-PCA"
"Copper_XGB-PCA - Potassium_RF-PCA",0.352949736425327,"Copper_XGB-PCA","Potassium_RF-PCA","Copper","Potassium","XGB-PCA","RF-PCA"
"Iron_DL - Potassium_RF-PCA",0.00729028494816978,"Iron_DL","Potassium_RF-PCA","Iron","Potassium","DL","RF-PCA"
"Iron_PLS - Potassium_RF-PCA",0.0070855282603842,"Iron_PLS","Potassium_RF-PCA","Iron","Potassium","PLS","RF-PCA"
"Iron_RF-PCA - Potassium_RF-PCA",0.00408449679539514,"Iron_RF-PCA","Potassium_RF-PCA","Iron","Potassium","RF-PCA","RF-PCA"
"Iron_XGB-PCA - Potassium_RF-PCA",0.00247910497754243,"Iron_XGB-PCA","Potassium_RF-PCA","Iron","Potassium","XGB-PCA","RF-PCA"
"Magnesium_DL - Potassium_RF-PCA",0.0770916403884917,"Magnesium_DL","Potassium_RF-PCA","Magnesium","Potassium","DL","RF-PCA"
"Magnesium_PLS - Potassium_RF-PCA",0.00221084578174407,"Magnesium_PLS","Potassium_RF-PCA","Magnesium","Potassium","PLS","RF-PCA"
"Magnesium_RF-PCA - Potassium_RF-PCA",0.0418210915518285,"Magnesium_RF-PCA","Potassium_RF-PCA","Magnesium","Potassium","RF-PCA","RF-PCA"
"Magnesium_XGB-PCA - Potassium_RF-PCA",0.0112791566647602,"Magnesium_XGB-PCA","Potassium_RF-PCA","Magnesium","Potassium","XGB-PCA","RF-PCA"
"Manganese_DL - Potassium_RF-PCA",3.60067595560683e-09,"Manganese_DL","Potassium_RF-PCA","Manganese","Potassium","DL","RF-PCA"
"Manganese_PLS - Potassium_RF-PCA",3.86188014090399e-06,"Manganese_PLS","Potassium_RF-PCA","Manganese","Potassium","PLS","RF-PCA"
"Manganese_RF-PCA - Potassium_RF-PCA",9.09708659971128e-06,"Manganese_RF-PCA","Potassium_RF-PCA","Manganese","Potassium","RF-PCA","RF-PCA"
"Manganese_XGB-PCA - Potassium_RF-PCA",3.66832226522374e-07,"Manganese_XGB-PCA","Potassium_RF-PCA","Manganese","Potassium","XGB-PCA","RF-PCA"
"Molybdenum_DL - Potassium_RF-PCA",0.000320179643820326,"Molybdenum_DL","Potassium_RF-PCA","Molybdenum","Potassium","DL","RF-PCA"
"Molybdenum_PLS - Potassium_RF-PCA",0.107643448888535,"Molybdenum_PLS","Potassium_RF-PCA","Molybdenum","Potassium","PLS","RF-PCA"
"Molybdenum_RF-PCA - Potassium_RF-PCA",0.0237577819338406,"Molybdenum_RF-PCA","Potassium_RF-PCA","Molybdenum","Potassium","RF-PCA","RF-PCA"
"Molybdenum_XGB-PCA - Potassium_RF-PCA",0.0188109406103825,"Molybdenum_XGB-PCA","Potassium_RF-PCA","Molybdenum","Potassium","XGB-PCA","RF-PCA"
"Nitrate-N_DL - Potassium_RF-PCA",4.83759033605598e-06,"Nitrate-N_DL","Potassium_RF-PCA","Nitrate-N","Potassium","DL","RF-PCA"
"Nitrate-N_PLS - Potassium_RF-PCA",0.000101589529768258,"Nitrate-N_PLS","Potassium_RF-PCA","Nitrate-N","Potassium","PLS","RF-PCA"
"Nitrate-N_RF-PCA - Potassium_RF-PCA",0.0156494661042984,"Nitrate-N_RF-PCA","Potassium_RF-PCA","Nitrate-N","Potassium","RF-PCA","RF-PCA"
"Nitrate-N_XGB-PCA - Potassium_RF-PCA",0.00301459390049705,"Nitrate-N_XGB-PCA","Potassium_RF-PCA","Nitrate-N","Potassium","XGB-PCA","RF-PCA"
"pH_DL - Potassium_RF-PCA",4.76515908785938e-05,"pH_DL","Potassium_RF-PCA","pH","Potassium","DL","RF-PCA"
"pH_PLS - Potassium_RF-PCA",5.30194806520236e-05,"pH_PLS","Potassium_RF-PCA","pH","Potassium","PLS","RF-PCA"
"pH_RF-PCA - Potassium_RF-PCA",0.0260045272572222,"pH_RF-PCA","Potassium_RF-PCA","pH","Potassium","RF-PCA","RF-PCA"
"pH_XGB-PCA - Potassium_RF-PCA",0.00226229317435656,"pH_XGB-PCA","Potassium_RF-PCA","pH","Potassium","XGB-PCA","RF-PCA"
"Phosphorus_DL - Potassium_RF-PCA",2.69967168046818e-08,"Phosphorus_DL","Potassium_RF-PCA","Phosphorus","Potassium","DL","RF-PCA"
"Phosphorus_PLS - Potassium_RF-PCA",6.37159086015809e-05,"Phosphorus_PLS","Potassium_RF-PCA","Phosphorus","Potassium","PLS","RF-PCA"
"Phosphorus_RF-PCA - Potassium_RF-PCA",0.000296345910935306,"Phosphorus_RF-PCA","Potassium_RF-PCA","Phosphorus","Potassium","RF-PCA","RF-PCA"
"Phosphorus_XGB-PCA - Potassium_RF-PCA",3.80923952167956e-06,"Phosphorus_XGB-PCA","Potassium_RF-PCA","Phosphorus","Potassium","XGB-PCA","RF-PCA"
"Potassium_DL - Potassium_RF-PCA",0.283026374278066,"Potassium_DL","Potassium_RF-PCA","Potassium","Potassium","DL","RF-PCA"
"Potassium_PLS - Potassium_RF-PCA",0.216787320320442,"Potassium_PLS","Potassium_RF-PCA","Potassium","Potassium","PLS","RF-PCA"
"Ammonium-N_DL - Potassium_XGB-PCA",0.0144973657727282,"Ammonium-N_DL","Potassium_XGB-PCA","Ammonium-N","Potassium","DL","XGB-PCA"
"Ammonium-N_PLS - Potassium_XGB-PCA",0.0382808314546478,"Ammonium-N_PLS","Potassium_XGB-PCA","Ammonium-N","Potassium","PLS","XGB-PCA"
"Ammonium-N_RF-PCA - Potassium_XGB-PCA",0.0136733622460155,"Ammonium-N_RF-PCA","Potassium_XGB-PCA","Ammonium-N","Potassium","RF-PCA","XGB-PCA"
"Ammonium-N_XGB-PCA - Potassium_XGB-PCA",0.00181312701619869,"Ammonium-N_XGB-PCA","Potassium_XGB-PCA","Ammonium-N","Potassium","XGB-PCA","XGB-PCA"
"Boron_DL - Potassium_XGB-PCA",0.00148629601985442,"Boron_DL","Potassium_XGB-PCA","Boron","Potassium","DL","XGB-PCA"
"Boron_PLS - Potassium_XGB-PCA",0.0354062447061818,"Boron_PLS","Potassium_XGB-PCA","Boron","Potassium","PLS","XGB-PCA"
"Boron_RF-PCA - Potassium_XGB-PCA",0.0171681085889754,"Boron_RF-PCA","Potassium_XGB-PCA","Boron","Potassium","RF-PCA","XGB-PCA"
"Boron_XGB-PCA - Potassium_XGB-PCA",0.00205326019231895,"Boron_XGB-PCA","Potassium_XGB-PCA","Boron","Potassium","XGB-PCA","XGB-PCA"
"Calcium_DL - Potassium_XGB-PCA",0.0214746402614882,"Calcium_DL","Potassium_XGB-PCA","Calcium","Potassium","DL","XGB-PCA"
"Calcium_PLS - Potassium_XGB-PCA",0.00498225988981509,"Calcium_PLS","Potassium_XGB-PCA","Calcium","Potassium","PLS","XGB-PCA"
"Calcium_RF-PCA - Potassium_XGB-PCA",0.0106304504829626,"Calcium_RF-PCA","Potassium_XGB-PCA","Calcium","Potassium","RF-PCA","XGB-PCA"
"Calcium_XGB-PCA - Potassium_XGB-PCA",0.00374936139093461,"Calcium_XGB-PCA","Potassium_XGB-PCA","Calcium","Potassium","XGB-PCA","XGB-PCA"
"Copper_DL - Potassium_XGB-PCA",0.3936460816358,"Copper_DL","Potassium_XGB-PCA","Copper","Potassium","DL","XGB-PCA"
"Copper_PLS - Potassium_XGB-PCA",0.471358048660864,"Copper_PLS","Potassium_XGB-PCA","Copper","Potassium","PLS","XGB-PCA"
"Copper_RF-PCA - Potassium_XGB-PCA",0.20395647651061,"Copper_RF-PCA","Potassium_XGB-PCA","Copper","Potassium","RF-PCA","XGB-PCA"
"Copper_XGB-PCA - Potassium_XGB-PCA",0.414090144190399,"Copper_XGB-PCA","Potassium_XGB-PCA","Copper","Potassium","XGB-PCA","XGB-PCA"
"Iron_DL - Potassium_XGB-PCA",0.0011945784083505,"Iron_DL","Potassium_XGB-PCA","Iron","Potassium","DL","XGB-PCA"
"Iron_PLS - Potassium_XGB-PCA",0.00115452497338588,"Iron_PLS","Potassium_XGB-PCA","Iron","Potassium","PLS","XGB-PCA"
"Iron_RF-PCA - Potassium_XGB-PCA",0.000598888467946584,"Iron_RF-PCA","Potassium_XGB-PCA","Iron","Potassium","RF-PCA","XGB-PCA"
"Iron_XGB-PCA - Potassium_XGB-PCA",0.000331862110142118,"Iron_XGB-PCA","Potassium_XGB-PCA","Iron","Potassium","XGB-PCA","XGB-PCA"
"Magnesium_DL - Potassium_XGB-PCA",0.0217272609969887,"Magnesium_DL","Potassium_XGB-PCA","Magnesium","Potassium","DL","XGB-PCA"
"Magnesium_PLS - Potassium_XGB-PCA",0.000289995603996542,"Magnesium_PLS","Potassium_XGB-PCA","Magnesium","Potassium","PLS","XGB-PCA"
"Magnesium_RF-PCA - Potassium_XGB-PCA",0.010053685879995,"Magnesium_RF-PCA","Potassium_XGB-PCA","Magnesium","Potassium","RF-PCA","XGB-PCA"
"Magnesium_XGB-PCA - Potassium_XGB-PCA",0.00201861397429927,"Magnesium_XGB-PCA","Potassium_XGB-PCA","Magnesium","Potassium","XGB-PCA","XGB-PCA"
"Manganese_DL - Potassium_XGB-PCA",1.04160316937813e-07,"Manganese_DL","Potassium_XGB-PCA","Manganese","Potassium","DL","XGB-PCA"
"Manganese_PLS - Potassium_XGB-PCA",5.25952375620474e-05,"Manganese_PLS","Potassium_XGB-PCA","Manganese","Potassium","PLS","XGB-PCA"
"Manganese_RF-PCA - Potassium_XGB-PCA",0.000111438199501465,"Manganese_RF-PCA","Potassium_XGB-PCA","Manganese","Potassium","RF-PCA","XGB-PCA"
"Manganese_XGB-PCA - Potassium_XGB-PCA",6.56795573221134e-06,"Manganese_XGB-PCA","Potassium_XGB-PCA","Manganese","Potassium","XGB-PCA","XGB-PCA"
"Molybdenum_DL - Potassium_XGB-PCA",0.00240483107759714,"Molybdenum_DL","Potassium_XGB-PCA","Molybdenum","Potassium","DL","XGB-PCA"
"Molybdenum_PLS - Potassium_XGB-PCA",0.259543519647806,"Molybdenum_PLS","Potassium_XGB-PCA","Molybdenum","Potassium","PLS","XGB-PCA"
"Molybdenum_RF-PCA - Potassium_XGB-PCA",0.0826796233148485,"Molybdenum_RF-PCA","Potassium_XGB-PCA","Molybdenum","Potassium","RF-PCA","XGB-PCA"
"Molybdenum_XGB-PCA - Potassium_XGB-PCA",0.0688320906196298,"Molybdenum_XGB-PCA","Potassium_XGB-PCA","Molybdenum","Potassium","XGB-PCA","XGB-PCA"
"Nitrate-N_DL - Potassium_XGB-PCA",6.40968082879015e-05,"Nitrate-N_DL","Potassium_XGB-PCA","Nitrate-N","Potassium","DL","XGB-PCA"
"Nitrate-N_PLS - Potassium_XGB-PCA",0.000902336131743031,"Nitrate-N_PLS","Potassium_XGB-PCA","Nitrate-N","Potassium","PLS","XGB-PCA"
"Nitrate-N_RF-PCA - Potassium_XGB-PCA",0.0595163675798674,"Nitrate-N_RF-PCA","Potassium_XGB-PCA","Nitrate-N","Potassium","RF-PCA","XGB-PCA"
"Nitrate-N_XGB-PCA - Potassium_XGB-PCA",0.015707151323533,"Nitrate-N_XGB-PCA","Potassium_XGB-PCA","Nitrate-N","Potassium","XGB-PCA","XGB-PCA"
"pH_DL - Potassium_XGB-PCA",0.000470086255485887,"pH_DL","Potassium_XGB-PCA","pH","Potassium","DL","XGB-PCA"
"pH_PLS - Potassium_XGB-PCA",0.000515484473101164,"pH_PLS","Potassium_XGB-PCA","pH","Potassium","PLS","XGB-PCA"
"pH_RF-PCA - Potassium_XGB-PCA",0.0887240808472381,"pH_RF-PCA","Potassium_XGB-PCA","pH","Potassium","RF-PCA","XGB-PCA"
"pH_XGB-PCA - Potassium_XGB-PCA",0.0123949636868526,"pH_XGB-PCA","Potassium_XGB-PCA","pH","Potassium","XGB-PCA","XGB-PCA"
"Phosphorus_DL - Potassium_XGB-PCA",6.38736615558423e-07,"Phosphorus_DL","Potassium_XGB-PCA","Phosphorus","Potassium","DL","XGB-PCA"
"Phosphorus_PLS - Potassium_XGB-PCA",0.00060404141316963,"Phosphorus_PLS","Potassium_XGB-PCA","Phosphorus","Potassium","PLS","XGB-PCA"
